ID,protocol id,expenditures,index,year
2457,Expenditure,Audio-visual and computing equipment,463,2022
2458,Expenditure,Audio-visual and computing equipment,429,2022
2459,Expenditure,Audio-visual and computing equipment,449,2022
2460,Expenditure,Major recreational and cultural equipment,1054,2019
2461,Expenditure,Major recreational and cultural equipment,1056,2019
2462,Expenditure,Major recreational and cultural equipment,1070,2019
2463,Expenditure,Major recreational and cultural equipment,1063,2019
2464,Expenditure,Major recreational and cultural equipment,1057,2020
2465,Expenditure,Major recreational and cultural equipment,1054,2020
2466,Expenditure,Major recreational and cultural equipment,1059,2020
2467,Expenditure,Major recreational and cultural equipment,1060,2020
2468,Expenditure,Major recreational and cultural equipment,1063,2021
2469,Expenditure,Major recreational and cultural equipment,1078,2021
2470,Expenditure,Major recreational and cultural equipment,1107,2021
2471,Expenditure,Major recreational and cultural equipment,1140,2021
2472,Expenditure,Major recreational and cultural equipment,1158,2022
2473,Expenditure,Major recreational and cultural equipment,1218,2022
2474,Expenditure,Major recreational and cultural equipment,1262,2022
2475,Expenditure,Other recreational equipment and supplies,1023,2019
2476,Expenditure,Other recreational equipment and supplies,1029,2019
2477,Expenditure,Other recreational equipment and supplies,1025,2019
2478,Expenditure,Other recreational equipment and supplies,1033,2019
2479,Expenditure,Other recreational equipment and supplies,1037,2020
2480,Expenditure,Other recreational equipment and supplies,1047,2020
2481,Expenditure,Other recreational equipment and supplies,1033,2020
2482,Expenditure,Other recreational equipment and supplies,1049,2020
2483,Expenditure,Other recreational equipment and supplies,1057,2021
2484,Expenditure,Other recreational equipment and supplies,1098,2021
2485,Expenditure,Other recreational equipment and supplies,1143,2021
2486,Expenditure,Other recreational equipment and supplies,1160,2021
2487,Expenditure,Other recreational equipment and supplies,1157,2022
2488,Expenditure,Other recreational equipment and supplies,1187,2022
2489,Expenditure,Other recreational equipment and supplies,1216,2022
2490,Expenditure,Recreational and cultural services,1044,2019
2491,Expenditure,Recreational and cultural services,1051,2019
2492,Expenditure,Recreational and cultural services,1063,2019
2493,Expenditure,Recreational and cultural services,1065,2019
2494,Expenditure,Recreational and cultural services,1068,2020
2495,Expenditure,Recreational and cultural services,1048,2020
2496,Expenditure,Recreational and cultural services,1063,2020
2497,Expenditure,Recreational and cultural services,1078,2020
2498,Expenditure,Recreational and cultural services,1081,2021
2499,Expenditure,Recreational and cultural services,1068,2021
2500,Expenditure,Recreational and cultural services,1077,2021
2501,Expenditure,Recreational and cultural services,1084,2021
2502,Expenditure,Recreational and cultural services,1084,2022
2503,Expenditure,Recreational and cultural services,1095,2022
2504,Expenditure,Recreational and cultural services,1079,2022
2505,Expenditure,"Newspapers, books and stationery",1227,2019
2506,Expenditure,"Newspapers, books and stationery",1243,2019
2507,Expenditure,"Newspapers, books and stationery",1267,2019
2508,Expenditure,"Newspapers, books and stationery",1286,2019
2509,Expenditure,"Newspapers, books and stationery",1283,2020
2510,Expenditure,"Newspapers, books and stationery",1301,2020
2511,Expenditure,"Newspapers, books and stationery",1292,2020
2512,Expenditure,"Newspapers, books and stationery",1341,2020
2513,Expenditure,"Newspapers, books and stationery",1269,2021
2514,Expenditure,"Newspapers, books and stationery",1309,2021
2515,Expenditure,"Newspapers, books and stationery",1295,2021
2516,Expenditure,"Newspapers, books and stationery",1356,2021
2517,Expenditure,"Newspapers, books and stationery",1317,2022
2518,Expenditure,"Newspapers, books and stationery",1375,2022
2519,Expenditure,"Newspapers, books and stationery",1368,2022
2520,Expenditure,Accommodation services,1248,2019
2521,Expenditure,Accommodation services,1196,2019
2522,Expenditure,Accommodation services,1219,2019
2523,Expenditure,Accommodation services,1295,2019
2524,Expenditure,Accommodation services,1343,2020
2525,Expenditure,Accommodation services,1234,2020
2526,Expenditure,Accommodation services,1242,2020
2527,Expenditure,Accommodation services,1386,2020
2528,Expenditure,Accommodation services,1386,2021
2529,Expenditure,Accommodation services,1383,2021
2530,Expenditure,Accommodation services,1417,2021
2531,Expenditure,Accommodation services,1458,2021
2532,Expenditure,Accommodation services,1500,2022
2533,Expenditure,Accommodation services,1479,2022
2534,Expenditure,Accommodation services,1569,2022
2535,Expenditure,Education,1013,2019
2536,Expenditure,Education,1013,2019
2537,Expenditure,Education,1019,2019
2538,Expenditure,Education,1019,2019
2539,Expenditure,Education,1009,2020
2540,Expenditure,Education,1009,2020
2541,Expenditure,Education,1023,2020
2542,Expenditure,Education,1025,2020
2543,Expenditure,Education,1043,2021
2544,Expenditure,Education,1043,2021
2545,Expenditure,Education,1051,2021
2546,Expenditure,Education,1051,2021
2547,Expenditure,Education,1065,2022
2548,Expenditure,Education,1065,2022
2549,Expenditure,Education,1081,2022
2550,Expenditure,Early childhood education,1073,2019
2551,Expenditure,Early childhood education,1073,2019
2552,Expenditure,Early childhood education,1103,2019
2553,Expenditure,Early childhood education,1103,2019
2554,Expenditure,Early childhood education,1103,2020
2555,Expenditure,Early childhood education,1103,2020
2556,Expenditure,Early childhood education,1141,2020
2557,Expenditure,Early childhood education,1145,2020
2558,Expenditure,Early childhood education,1145,2021
2559,Expenditure,Early childhood education,1145,2021
2560,Expenditure,Early childhood education,1166,2021
2561,Expenditure,Early childhood education,1166,2021
2562,Expenditure,Early childhood education,1166,2022
2563,Expenditure,Early childhood education,1166,2022
2564,Expenditure,Early childhood education,1211,2022
2565,Expenditure,Primary and secondary education,1175,2019
2566,Expenditure,Primary and secondary education,1175,2019
2567,Expenditure,Primary and secondary education,1175,2019
2568,Expenditure,Primary and secondary education,1175,2019
2569,Expenditure,Primary and secondary education,1088,2020
2570,Expenditure,Primary and secondary education,1088,2020
2571,Expenditure,Primary and secondary education,1088,2020
2572,Expenditure,Primary and secondary education,1088,2020
2573,Expenditure,Primary and secondary education,1137,2021
2574,Expenditure,Primary and secondary education,1137,2021
2575,Expenditure,Primary and secondary education,1137,2021
2576,Expenditure,Primary and secondary education,1137,2021
2577,Expenditure,Primary and secondary education,1172,2022
2578,Expenditure,Primary and secondary education,1172,2022
2579,Expenditure,Primary and secondary education,1172,2022
2580,Expenditure,Tertiary and other post school education,954,2019
2581,Expenditure,Tertiary and other post school education,954,2019
2582,Expenditure,Tertiary and other post school education,954,2019
2583,Expenditure,Tertiary and other post school education,954,2019
2584,Expenditure,Tertiary and other post school education,961,2020
2585,Expenditure,Tertiary and other post school education,961,2020
2586,Expenditure,Tertiary and other post school education,961,2020
2587,Expenditure,Tertiary and other post school education,961,2020
2588,Expenditure,Tertiary and other post school education,977,2021
2589,Expenditure,Tertiary and other post school education,977,2021
2590,Expenditure,Tertiary and other post school education,977,2021
2591,Expenditure,Tertiary and other post school education,977,2021
2592,Expenditure,Tertiary and other post school education,991,2022
2593,Expenditure,Tertiary and other post school education,991,2022
2594,Expenditure,Tertiary and other post school education,991,2022
2595,Expenditure,Other educational fees,1146,2019
2596,Expenditure,Other educational fees,1146,2019
2597,Expenditure,Other educational fees,1146,2019
2598,Expenditure,Other educational fees,1146,2019
2599,Expenditure,Other educational fees,1109,2020
2600,Expenditure,Other educational fees,1109,2020
2601,Expenditure,Other educational fees,1109,2020
2602,Expenditure,Other educational fees,1109,2020
2603,Expenditure,Other educational fees,1083,2021
2604,Expenditure,Other educational fees,1083,2021
2605,Expenditure,Other educational fees,1083,2021
2606,Expenditure,Other educational fees,1083,2021
2607,Expenditure,Other educational fees,1093,2022
2608,Expenditure,Other educational fees,1093,2022
2609,Expenditure,Other educational fees,1093,2022
2610,Expenditure,Miscellaneous goods and services,1128,2019
2611,Expenditure,Miscellaneous goods and services,1142,2019
2612,Expenditure,Miscellaneous goods and services,1151,2019
2613,Expenditure,Miscellaneous goods and services,1162,2019
2614,Expenditure,Miscellaneous goods and services,1168,2020
2615,Expenditure,Miscellaneous goods and services,1174,2020
2616,Expenditure,Miscellaneous goods and services,1173,2020
2617,Expenditure,Miscellaneous goods and services,1178,2020
2618,Expenditure,Miscellaneous goods and services,1191,2021
2619,Expenditure,Miscellaneous goods and services,1204,2021
2620,Expenditure,Miscellaneous goods and services,1219,2021
2621,Expenditure,Miscellaneous goods and services,1231,2021
2622,Expenditure,Miscellaneous goods and services,1244,2022
2623,Expenditure,Miscellaneous goods and services,1257,2022
2624,Expenditure,Miscellaneous goods and services,1268,2022
2625,Expenditure,Personal care,995,2019
2626,Expenditure,Personal care,999,2019
2627,Expenditure,Personal care,998,2019
2628,Expenditure,Personal care,1007,2019
2629,Expenditure,Personal care,1014,2020
2630,Expenditure,Personal care,1017,2020
2631,Expenditure,Personal care,997,2020
2632,Expenditure,Personal care,1000,2020
2633,Expenditure,Personal care,1004,2021
2634,Expenditure,Personal care,1013,2021
2635,Expenditure,Personal care,1031,2021
2636,Expenditure,Personal care,1053,2021
2637,Expenditure,Personal care,1073,2022
2638,Expenditure,Personal care,1095,2022
2639,Expenditure,Personal care,1105,2022
2640,Expenditure,Personal effects,1074,2019
2641,Expenditure,Personal effects,1069,2019
2642,Expenditure,Personal effects,1076,2019
2643,Expenditure,Personal effects,1134,2019
2644,Expenditure,Personal effects,1122,2020
2645,Expenditure,Personal effects,1111,2020
2646,Expenditure,Personal effects,1147,2020
2647,Expenditure,Personal effects,1142,2020
2648,Expenditure,Personal effects,1134,2021
2649,Expenditure,Personal effects,1128,2021
2650,Expenditure,Personal effects,1136,2021
2651,Expenditure,Personal effects,1156,2021
2652,Expenditure,Personal effects,1150,2022
2653,Expenditure,Personal effects,1177,2022
2654,Expenditure,Personal effects,1207,2022
2655,Expenditure,Insurance,1198,2019
2656,Expenditure,Insurance,1221,2019
2657,Expenditure,Insurance,1237,2019
2658,Expenditure,Insurance,1246,2019
2659,Expenditure,Insurance,1254,2020
2660,Expenditure,Insurance,1262,2020
2661,Expenditure,Insurance,1264,2020
2662,Expenditure,Insurance,1267,2020
2663,Expenditure,Insurance,1275,2021
2664,Expenditure,Insurance,1287,2021
2665,Expenditure,Insurance,1301,2021
2666,Expenditure,Insurance,1312,2021
2667,Expenditure,Insurance,1321,2022
2668,Expenditure,Insurance,1327,2022
2669,Expenditure,Insurance,1332,2022
2670,Expenditure,Credit services,841,2019
2671,Expenditure,Credit services,839,2019
2672,Expenditure,Credit services,801,2019
2673,Expenditure,Credit services,792,2019
2674,Expenditure,Credit services,792,2020
2675,Expenditure,Credit services,792,2020
2676,Expenditure,Credit services,792,2020
2677,Expenditure,Credit services,792,2020
2678,Expenditure,Credit services,791,2021
2679,Expenditure,Credit services,791,2021
2680,Expenditure,Credit services,788,2021
2681,Expenditure,Credit services,736,2021
2682,Expenditure,Credit services,736,2022
2683,Expenditure,Credit services,687,2022
2684,Expenditure,Credit services,730,2022
2685,Expenditure,Other miscellaneous services,1133,2019
2686,Expenditure,Other miscellaneous services,1135,2019
2687,Expenditure,Other miscellaneous services,1141,2019
2688,Expenditure,Other miscellaneous services,1143,2019
2689,Expenditure,Other miscellaneous services,1150,2020
2690,Expenditure,Other miscellaneous services,1157,2020
2691,Expenditure,Other miscellaneous services,1164,2020
2692,Expenditure,Other miscellaneous services,1176,2020
2693,Expenditure,Other miscellaneous services,1214,2021
2694,Expenditure,Other miscellaneous services,1240,2021
2695,Expenditure,Other miscellaneous services,1254,2021
2696,Expenditure,Other miscellaneous services,1267,2021
2697,Expenditure,Other miscellaneous services,1289,2022
2698,Expenditure,Other miscellaneous services,1325,2022
2699,Expenditure,Other miscellaneous services,1336,2022
2700,Expenditure,Interest payments,1121,2019
2701,Expenditure,Interest payments,1107,2019
2702,Expenditure,Interest payments,1078,2019
2703,Expenditure,Interest payments,1057,2019
2704,Expenditure,Interest payments,1053,2020
2705,Expenditure,Interest payments,1031,2020
2706,Expenditure,Interest payments,966,2020
2707,Expenditure,Interest payments,932,2020
2708,Expenditure,Interest payments,938,2021
2709,Expenditure,Interest payments,950,2021
2710,Expenditure,Interest payments,947,2021
2711,Expenditure,Interest payments,1004,2021
2712,Expenditure,Interest payments,1131,2022
2713,Expenditure,Interest payments,1249,2022
2714,Expenditure,Interest payments,1321,2022
2715,Expenditure,Interest payments,1121,2019
2716,Expenditure,Interest payments,1107,2019
2717,Expenditure,Interest payments,1078,2019
2718,Expenditure,Interest payments,1057,2019
2719,Expenditure,Interest payments,1053,2020
2720,Expenditure,Interest payments,1031,2020
2721,Expenditure,Interest payments,966,2020
2722,Expenditure,Interest payments,932,2020
2723,Expenditure,Interest payments,938,2021
2724,Expenditure,Interest payments,950,2021
2725,Expenditure,Interest payments,947,2021
2726,Expenditure,Interest payments,1004,2021
2727,Expenditure,Interest payments,1131,2022
2728,Expenditure,Interest payments,1249,2022
2729,Expenditure,Interest payments,1321,2022
2730,Expenditure,All groups,1055,2019
2731,Expenditure,All groups,1060,2019
2732,Expenditure,All groups,1066,2019
2733,Expenditure,All groups,1070,2019
2734,Expenditure,All groups,1079,2020
2735,Expenditure,All groups,1070,2020
2736,Expenditure,All groups,1074,2020
2737,Expenditure,All groups,1075,2020
2738,Expenditure,All groups,1085,2021
2739,Expenditure,All groups,1097,2021
2740,Expenditure,All groups,1117,2021
2741,Expenditure,All groups,1133,2021
2742,Expenditure,All groups,1160,2022
2743,Expenditure,All groups,1181,2022
2744,Expenditure,All groups,1208,2022
2745,Expenditure,Food,1038,2019
2746,Expenditure,Food,1045,2019
2747,Expenditure,Food,1059,2019
2748,Expenditure,Food,1052,2019
2749,Expenditure,Food,1072,2020
2750,Expenditure,Food,1084,2020
2751,Expenditure,Food,1099,2020
2752,Expenditure,Food,1080,2020
2753,Expenditure,Food,1085,2021
2754,Expenditure,Food,1103,2021
2755,Expenditure,Food,1134,2021
2756,Expenditure,Food,1125,2021
2757,Expenditure,Food,1158,2022
2758,Expenditure,Food,1174,2022
2759,Expenditure,Food,1223,2022
2760,Expenditure,Fruit and vegetables,1032,2019
2761,Expenditure,Fruit and vegetables,1040,2019
2762,Expenditure,Fruit and vegetables,1063,2019
2763,Expenditure,Fruit and vegetables,989,2019
2764,Expenditure,Fruit and vegetables,1030,2020
2765,Expenditure,Fruit and vegetables,1087,2020
2766,Expenditure,Fruit and vegetables,1232,2020
2767,Expenditure,Fruit and vegetables,1071,2020
2768,Expenditure,Fruit and vegetables,1067,2021
2769,Expenditure,Fruit and vegetables,1155,2021
2770,Expenditure,Fruit and vegetables,1299,2021
2771,Expenditure,Fruit and vegetables,1151,2021
2772,Expenditure,Fruit and vegetables,1253,2022
2773,Expenditure,Fruit and vegetables,1246,2022
2774,Expenditure,Fruit and vegetables,1472,2022
2775,Expenditure,"Meat, poultry and fish",1027,2019
2776,Expenditure,"Meat, poultry and fish",1029,2019
2777,Expenditure,"Meat, poultry and fish",1064,2019
2778,Expenditure,"Meat, poultry and fish",1078,2019
2779,Expenditure,"Meat, poultry and fish",1095,2020
2780,Expenditure,"Meat, poultry and fish",1078,2020
2781,Expenditure,"Meat, poultry and fish",1081,2020
2782,Expenditure,"Meat, poultry and fish",1079,2020
2783,Expenditure,"Meat, poultry and fish",1073,2021
2784,Expenditure,"Meat, poultry and fish",1074,2021
2785,Expenditure,"Meat, poultry and fish",1103,2021
2786,Expenditure,"Meat, poultry and fish",1113,2021
2787,Expenditure,"Meat, poultry and fish",1151,2022
2788,Expenditure,"Meat, poultry and fish",1150,2022
2789,Expenditure,"Meat, poultry and fish",1180,2022
2790,Expenditure,Grocery food,1001,2019
2791,Expenditure,Grocery food,1003,2019
2792,Expenditure,Grocery food,1009,2019
2793,Expenditure,Grocery food,1010,2019
2794,Expenditure,Grocery food,1032,2020
2795,Expenditure,Grocery food,1036,2020
2796,Expenditure,Grocery food,1021,2020
2797,Expenditure,Grocery food,1020,2020
2798,Expenditure,Grocery food,1029,2021
2799,Expenditure,Grocery food,1033,2021
2800,Expenditure,Grocery food,1047,2021
2801,Expenditure,Grocery food,1060,2021
2802,Expenditure,Grocery food,1085,2022
2803,Expenditure,Grocery food,1106,2022
2804,Expenditure,Grocery food,1131,2022
2805,Expenditure,Non-alcoholic beverages,1030,2019
2806,Expenditure,Non-alcoholic beverages,1036,2019
2807,Expenditure,Non-alcoholic beverages,1053,2019
2808,Expenditure,Non-alcoholic beverages,1040,2019
2809,Expenditure,Non-alcoholic beverages,1052,2020
2810,Expenditure,Non-alcoholic beverages,1061,2020
2811,Expenditure,Non-alcoholic beverages,1059,2020
2812,Expenditure,Non-alcoholic beverages,1051,2020
2813,Expenditure,Non-alcoholic beverages,1057,2021
2814,Expenditure,Non-alcoholic beverages,1052,2021
2815,Expenditure,Non-alcoholic beverages,1059,2021
2816,Expenditure,Non-alcoholic beverages,1057,2021
2817,Expenditure,Non-alcoholic beverages,1082,2022
2818,Expenditure,Non-alcoholic beverages,1092,2022
2819,Expenditure,Non-alcoholic beverages,1111,2022
2820,Expenditure,Restaurant meals and ready-to-eat food,1111,2019
2821,Expenditure,Restaurant meals and ready-to-eat food,1126,2019
2822,Expenditure,Restaurant meals and ready-to-eat food,1133,2019
2823,Expenditure,Restaurant meals and ready-to-eat food,1140,2019
2824,Expenditure,Restaurant meals and ready-to-eat food,1151,2020
2825,Expenditure,Restaurant meals and ready-to-eat food,1167,2020
2826,Expenditure,Restaurant meals and ready-to-eat food,1176,2020
2827,Expenditure,Restaurant meals and ready-to-eat food,1183,2020
2828,Expenditure,Restaurant meals and ready-to-eat food,1193,2021
2829,Expenditure,Restaurant meals and ready-to-eat food,1216,2021
2830,Expenditure,Restaurant meals and ready-to-eat food,1228,2021
2831,Expenditure,Restaurant meals and ready-to-eat food,1240,2021
2832,Expenditure,Restaurant meals and ready-to-eat food,1253,2022
2833,Expenditure,Restaurant meals and ready-to-eat food,1286,2022
2834,Expenditure,Restaurant meals and ready-to-eat food,1308,2022
2835,Expenditure,Alcoholic beverages and tobacco,1212,2019
2836,Expenditure,Alcoholic beverages and tobacco,1218,2019
2837,Expenditure,Alcoholic beverages and tobacco,1222,2019
2838,Expenditure,Alcoholic beverages and tobacco,1216,2019
2839,Expenditure,Alcoholic beverages and tobacco,1268,2020
2840,Expenditure,Alcoholic beverages and tobacco,1272,2020
2841,Expenditure,Alcoholic beverages and tobacco,1275,2020
2842,Expenditure,Alcoholic beverages and tobacco,1279,2020
2843,Expenditure,Alcoholic beverages and tobacco,1297,2021
2844,Expenditure,Alcoholic beverages and tobacco,1300,2021
2845,Expenditure,Alcoholic beverages and tobacco,1307,2021
2846,Expenditure,Alcoholic beverages and tobacco,1303,2021
2847,Expenditure,Alcoholic beverages and tobacco,1333,2022
2848,Expenditure,Alcoholic beverages and tobacco,1349,2022
2849,Expenditure,Alcoholic beverages and tobacco,1371,2022
2850,Expenditure,Alcoholic beverages,1037,2019
2851,Expenditure,Alcoholic beverages,1045,2019
2852,Expenditure,Alcoholic beverages,1049,2019
2853,Expenditure,Alcoholic beverages,1042,2019
2854,Expenditure,Alcoholic beverages,1050,2020
2855,Expenditure,Alcoholic beverages,1059,2020
2856,Expenditure,Alcoholic beverages,1061,2020
2857,Expenditure,Alcoholic beverages,1063,2020
2858,Expenditure,Alcoholic beverages,1071,2021
2859,Expenditure,Alcoholic beverages,1076,2021
2860,Expenditure,Alcoholic beverages,1084,2021
2861,Expenditure,Alcoholic beverages,1080,2021
2862,Expenditure,Alcoholic beverages,1094,2022
2863,Expenditure,Alcoholic beverages,1113,2022
2864,Expenditure,Alcoholic beverages,1141,2022
2865,Expenditure,Cigarettes and tobacco,1635,2019
2866,Expenditure,Cigarettes and tobacco,1636,2019
2867,Expenditure,Cigarettes and tobacco,1637,2019
2868,Expenditure,Cigarettes and tobacco,1637,2019
2869,Expenditure,Cigarettes and tobacco,1818,2020
2870,Expenditure,Cigarettes and tobacco,1807,2020
2871,Expenditure,Cigarettes and tobacco,1811,2020
2872,Expenditure,Cigarettes and tobacco,1820,2020
2873,Expenditure,Cigarettes and tobacco,1871,2021
2874,Expenditure,Cigarettes and tobacco,1867,2021
2875,Expenditure,Cigarettes and tobacco,1868,2021
2876,Expenditure,Cigarettes and tobacco,1866,2021
2877,Expenditure,Cigarettes and tobacco,1944,2022
2878,Expenditure,Cigarettes and tobacco,1946,2022
2879,Expenditure,Cigarettes and tobacco,1947,2022
2880,Expenditure,Clothing and footwear,1000,2019
2881,Expenditure,Clothing and footwear,1006,2019
2882,Expenditure,Clothing and footwear,1001,2019
2883,Expenditure,Clothing and footwear,1011,2019
2884,Expenditure,Clothing and footwear,1010,2020
2885,Expenditure,Clothing and footwear,978,2020
2886,Expenditure,Clothing and footwear,983,2020
2887,Expenditure,Clothing and footwear,1000,2020
2888,Expenditure,Clothing and footwear,994,2021
2889,Expenditure,Clothing and footwear,1022,2021
2890,Expenditure,Clothing and footwear,1023,2021
2891,Expenditure,Clothing and footwear,1024,2021
2892,Expenditure,Clothing and footwear,1016,2022
2893,Expenditure,Clothing and footwear,1025,2022
2894,Expenditure,Clothing and footwear,1036,2022
2895,Expenditure,Clothing,990,2019
2896,Expenditure,Clothing,996,2019
2897,Expenditure,Clothing,991,2019
2898,Expenditure,Clothing,1004,2019
2899,Expenditure,Clothing,1006,2020
2900,Expenditure,Clothing,986,2020
2901,Expenditure,Clothing,986,2020
2902,Expenditure,Clothing,1003,2020
2903,Expenditure,Clothing,995,2021
2904,Expenditure,Clothing,1016,2021
2905,Expenditure,Clothing,1017,2021
2906,Expenditure,Clothing,1017,2021
2907,Expenditure,Clothing,1010,2022
2908,Expenditure,Clothing,1015,2022
2909,Expenditure,Clothing,1025,2022
2910,Expenditure,Footwear,1050,2019
2911,Expenditure,Footwear,1054,2019
2912,Expenditure,Footwear,1047,2019
2913,Expenditure,Footwear,1047,2019
2914,Expenditure,Footwear,1030,2020
2915,Expenditure,Footwear,937,2020
2916,Expenditure,Footwear,970,2020
2917,Expenditure,Footwear,985,2020
2918,Expenditure,Footwear,990,2021
2919,Expenditure,Footwear,1049,2021
2920,Expenditure,Footwear,1052,2021
2921,Expenditure,Footwear,1057,2021
2922,Expenditure,Footwear,1049,2022
2923,Expenditure,Footwear,1075,2022
2924,Expenditure,Footwear,1091,2022
2925,Expenditure,Housing and household utilities,1127,2019
2926,Expenditure,Housing and household utilities,1134,2019
2927,Expenditure,Housing and household utilities,1152,2019
2928,Expenditure,Housing and household utilities,1158,2019
2929,Expenditure,Housing and household utilities,1168,2020
2930,Expenditure,Housing and household utilities,1174,2020
2931,Expenditure,Housing and household utilities,1184,2020
2932,Expenditure,Housing and household utilities,1186,2020
2933,Expenditure,Housing and household utilities,1195,2021
2934,Expenditure,Housing and household utilities,1204,2021
2935,Expenditure,Housing and household utilities,1225,2021
2936,Expenditure,Housing and household utilities,1235,2021
2937,Expenditure,Housing and household utilities,1247,2022
2938,Expenditure,Housing and household utilities,1263,2022
2939,Expenditure,Housing and household utilities,1286,2022
2940,Expenditure,Actual rentals for housing,1111,2019
2941,Expenditure,Actual rentals for housing,1122,2019
2942,Expenditure,Actual rentals for housing,1131,2019
2943,Expenditure,Actual rentals for housing,1140,2019
2944,Expenditure,Actual rentals for housing,1155,2020
2945,Expenditure,Actual rentals for housing,1163,2020
2946,Expenditure,Actual rentals for housing,1169,2020
2947,Expenditure,Actual rentals for housing,1176,2020
2948,Expenditure,Actual rentals for housing,1189,2021
2949,Expenditure,Actual rentals for housing,1201,2021
2950,Expenditure,Actual rentals for housing,1210,2021
2951,Expenditure,Actual rentals for housing,1225,2021
2952,Expenditure,Actual rentals for housing,1240,2022
2953,Expenditure,Actual rentals for housing,1256,2022
2954,Expenditure,Actual rentals for housing,1270,2022
2955,Expenditure,Actual rentals for housing,1111,2019
2956,Expenditure,Actual rentals for housing,1122,2019
2957,Expenditure,Actual rentals for housing,1131,2019
2958,Expenditure,Actual rentals for housing,1140,2019
2959,Expenditure,Actual rentals for housing,1155,2020
2960,Expenditure,Actual rentals for housing,1163,2020
2961,Expenditure,Actual rentals for housing,1169,2020
2962,Expenditure,Actual rentals for housing,1176,2020
2963,Expenditure,Actual rentals for housing,1189,2021
2964,Expenditure,Actual rentals for housing,1201,2021
2965,Expenditure,Actual rentals for housing,1210,2021
2966,Expenditure,Actual rentals for housing,1225,2021
2967,Expenditure,Actual rentals for housing,1240,2022
2968,Expenditure,Actual rentals for housing,1256,2022
2969,Expenditure,Actual rentals for housing,1270,2022
2970,Expenditure,Property maintenance,1142,2019
2971,Expenditure,Property maintenance,1150,2019
2972,Expenditure,Property maintenance,1161,2019
2973,Expenditure,Property maintenance,1167,2019
2974,Expenditure,Property maintenance,1179,2020
2975,Expenditure,Property maintenance,1191,2020
2976,Expenditure,Property maintenance,1199,2020
2977,Expenditure,Property maintenance,1202,2020
2978,Expenditure,Property maintenance,1211,2021
2979,Expenditure,Property maintenance,1227,2021
2980,Expenditure,Property maintenance,1243,2021
2981,Expenditure,Property maintenance,1275,2021
2982,Expenditure,Property maintenance,1295,2022
2983,Expenditure,Property maintenance,1322,2022
2984,Expenditure,Property maintenance,1344,2022
2985,Expenditure,Property rates and related services,1220,2019
2986,Expenditure,Property rates and related services,1221,2019
2987,Expenditure,Property rates and related services,1279,2019
2988,Expenditure,Property rates and related services,1281,2019
2989,Expenditure,Property rates and related services,1281,2020
2990,Expenditure,Property rates and related services,1282,2020
2991,Expenditure,Property rates and related services,1320,2020
2992,Expenditure,Property rates and related services,1320,2020
2993,Expenditure,Property rates and related services,1320,2021
2994,Expenditure,Property rates and related services,1320,2021
2995,Expenditure,Property rates and related services,1412,2021
2996,Expenditure,Property rates and related services,1413,2021
2997,Expenditure,Property rates and related services,1413,2022
2998,Expenditure,Property rates and related services,1414,2022
2999,Expenditure,Property rates and related services,1514,2022
3000,Expenditure,Local authority rates and payments,1242,2019
3001,Expenditure,Local authority rates and payments,1242,2019
3002,Expenditure,Local authority rates and payments,1303,2019
3003,Expenditure,Local authority rates and payments,1303,2019
3004,Expenditure,Local authority rates and payments,1303,2020
3005,Expenditure,Local authority rates and payments,1303,2020
3006,Expenditure,Local authority rates and payments,1343,2020
3007,Expenditure,Local authority rates and payments,1343,2020
3008,Expenditure,Local authority rates and payments,1343,2021
3009,Expenditure,Local authority rates and payments,1343,2021
3010,Expenditure,Local authority rates and payments,1439,2021
3011,Expenditure,Local authority rates and payments,1439,2021
3012,Expenditure,Local authority rates and payments,1439,2022
3013,Expenditure,Local authority rates and payments,1439,2022
3014,Expenditure,Local authority rates and payments,1544,2022
3015,Expenditure,Household energy,1079,2019
3016,Expenditure,Household energy,1085,2019
3017,Expenditure,Household energy,1084,2019
3018,Expenditure,Household energy,1085,2019
3019,Expenditure,Household energy,1097,2020
3020,Expenditure,Household energy,1102,2020
3021,Expenditure,Household energy,1103,2020
3022,Expenditure,Household energy,1092,2020
3023,Expenditure,Household energy,1095,2021
3024,Expenditure,Household energy,1100,2021
3025,Expenditure,Household energy,1098,2021
3026,Expenditure,Household energy,1088,2021
3027,Expenditure,Household energy,1103,2022
3028,Expenditure,Household energy,1123,2022
3029,Expenditure,Household energy,1106,2022
3030,Expenditure,Electricity,1075,2019
3031,Expenditure,Electricity,1080,2019
3032,Expenditure,Electricity,1077,2019
3033,Expenditure,Electricity,1076,2019
3034,Expenditure,Electricity,1089,2020
3035,Expenditure,Electricity,1094,2020
3036,Expenditure,Electricity,1094,2020
3037,Expenditure,Electricity,1082,2020
3038,Expenditure,Electricity,1086,2021
3039,Expenditure,Electricity,1091,2021
3040,Expenditure,Electricity,1088,2021
3041,Expenditure,Electricity,1076,2021
3042,Expenditure,Electricity,1092,2022
3043,Expenditure,Electricity,1111,2022
3044,Expenditure,Electricity,1091,2022
3045,Expenditure,Household contents and services,985,2019
3046,Expenditure,Household contents and services,1015,2019
3047,Expenditure,Household contents and services,1013,2019
3048,Expenditure,Household contents and services,1016,2019
3049,Expenditure,Household contents and services,1003,2020
3050,Expenditure,Household contents and services,998,2020
3051,Expenditure,Household contents and services,1014,2020
3052,Expenditure,Household contents and services,1030,2020
3053,Expenditure,Household contents and services,1018,2021
