index,quarterly,annually,year,ID
1092,-1.2,0.5,2020,43840
1094,1.4,1.5,2020,43891
1097,0.3,1.4,2020,43892
1097,0.0,1.6,2020,43893
1083,-1.3,0.4,2020,43894
1014,-0.6,1.5,2020,43945
1010,-0.4,-1.1,2020,43946
1041,3.1,1.8,2020,43947
1049,0.8,2.8,2020,43948
1029,-1.2,1.4,2020,43999
1031,0.2,-1.3,2020,44000
1061,2.9,1.0,2020,44001
1109,4.5,6.5,2020,44002
1038,0.9,6.0,2020,44053
1004,-3.3,-0.8,2020,44054
1097,9.3,7.1,2020,44055
1078,-1.7,4.8,2020,44056
1004,-2.5,-0.8,2020,44107
987,-1.7,-4.7,2020,44108
1032,4.6,-0.4,2020,44109
1035,0.3,0.5,2020,44110
985,1.5,2.9,2020,44161
995,1.0,1.6,2020,44162
1019,2.4,3.7,2020,44163
1026,0.7,5.8,2020,44164
975,-0.6,-0.9,2020,44215
973,-0.2,-1.1,2020,44216
991,1.8,0.9,2020,44217
996,0.5,1.5,2020,44218
1021,0.8,2.8,2020,44269
1034,1.3,2.1,2020,44270
1035,0.1,2.5,2020,44271
1029,-0.6,1.6,2020,44272
1060,0.3,1.7,2020,44323
1067,0.7,1.8,2020,44324
1073,0.6,2.1,2020,44325
1074,0.1,1.6,2020,44326
1002,0.5,1.5,2020,44377
1010,0.8,1.1,2020,44378
1000,-1.0,0.9,2020,44379
988,-1.2,-0.9,2020,44380
1079,0.2,1.8,2020,44431
1086,0.6,2.1,2020,44432
1098,1.1,2.5,2020,44433
1105,0.6,2.6,2020,44434
1185,0.0,2.9,2020,44485
1185,0.0,2.6,2020,44486
1208,1.9,2.8,2020,44487
1221,1.1,3.0,2020,44488
918,-1.8,1.9,2020,44539
877,-4.5,-3.6,2020,44540
875,-0.2,-4.5,2020,44541
892,1.9,-4.6,2020,44542
939,1.0,-2.4,2020,44593
937,-0.2,-0.8,2020,44594
930,-0.7,-0.9,2020,44595
956,2.8,2.8,2020,44596
919,-1.4,4.3,2020,44647
845,-8.1,-8.1,2020,44648
855,1.2,-7.4,2020,44649
858,0.4,-7.9,2020,44650
989,-2.6,4.0,2020,44701
870,-12.0,-13.8,2020,44702
884,1.6,-11.7,2020,44703
888,0.5,-12.5,2020,44704
909,-5.3,0.9,2020,44755
910,0.1,5.4,2020,44756
859,-5.6,-3.4,2020,44757
930,8.3,-3.1,2020,44758
968,-0.3,-3.0,2020,44809
969,0.1,-2.5,2020,44810
963,-0.6,-2.0,2020,44811
959,-0.4,-1.2,2020,44812
1260,0.2,1.2,2020,44863
1263,0.2,1.0,2020,44864
1268,0.4,0.5,2020,44865
1267,-0.1,0.7,2020,44866
487,7.0,-6.9,2020,44917
526,8.0,11.4,2020,44918
448,-14.8,-2.2,2020,44919
484,8.0,6.4,2020,44920
983,-0.8,-3.1,2020,44971
980,-0.3,-3.5,2020,44972
981,0.1,-2.4,2020,44973
973,-0.8,-1.8,2020,44974
1081,0.5,3.0,2020,45025
1068,-1.2,1.8,2020,45026
1072,0.4,1.0,2020,45027
1103,2.9,2.5,2020,45028
489,-5.8,-11.9,2020,45079
473,-3.3,-7.3,2020,45080
490,3.6,-5.4,2020,45081
524,6.9,1.0,2020,45082
1105,1.6,3.2,2020,45133
1123,1.6,3.1,2020,45134
1134,1.0,3.9,2020,45135
1134,0.0,4.2,2020,45136
1080,-0.2,2.1,2020,45187
1093,1.2,2.3,2020,45188
1093,0.0,1.8,2020,45189
1118,2.3,3.3,2020,45190
1038,0.1,1.9,2020,45241
1025,-1.3,-0.6,2020,45242
1033,0.8,-0.7,2020,45243
1044,1.1,0.7,2020,45244
1348,0.3,4.7,2020,45295
1363,1.1,5.3,2020,45296
1355,-0.6,3.1,2020,45297
1403,3.5,4.4,2020,45298
1354,4.2,9.6,2020,45349
1266,-6.5,3.9,2020,45350
1256,-0.8,1.3,2020,45351
1357,8.0,4.4,2020,45352
1086,0.4,0.4,2020,45403
1086,0.0,0.4,2020,45404
1090,0.4,0.7,2020,45405
1091,0.1,0.8,2020,45406
1586,0.0,26.9,2020,45457
1586,0.0,26.9,2020,45458
1643,3.6,3.6,2020,45459
1651,0.5,4.1,2020,45460
1193,0.8,0.8,2020,45511
1193,0.0,0.8,2020,45512
1193,0.0,0.8,2020,45513
1193,0.0,0.8,2020,45514
977,0.9,0.9,2020,45565
977,0.0,0.9,2020,45566
977,0.0,0.9,2020,45567
977,0.0,0.9,2020,45568
1141,-1.9,-1.9,2020,45619
1141,0.0,-1.9,2020,45620
1141,0.0,-1.9,2020,45621
1141,0.0,-1.9,2020,45622
1231,0.6,4.1,2020,45673
1237,0.5,3.0,2020,45674
1238,0.1,2.0,2020,45675
1244,0.5,1.6,2020,45676
1043,0.8,2.5,2020,45727
1048,0.5,2.4,2020,45728
1032,-1.5,0.7,2020,45729
1037,0.5,0.2,2020,45730
1110,-0.4,2.8,2020,45781
1098,-1.1,1.7,2020,45782
1130,2.9,4.8,2020,45783
1133,0.3,1.7,2020,45784
1306,0.5,5.0,2020,45835
1313,0.5,3.4,2020,45836
1314,0.1,1.9,2020,45837
1318,0.3,1.4,2020,45838
806,0.0,-6.2,2020,45889
806,0.0,-6.0,2020,45890
806,0.0,-0.9,2020,45891
806,0.0,0.0,2020,45892
1229,0.7,1.7,2020,45943
1239,0.8,2.7,2020,45944
1252,1.0,2.7,2020,45945
1264,1.0,3.5,2020,45946
1040,-0.2,-5.8,2020,45997
1023,-1.6,-6.4,2020,45998
963,-5.9,-9.7,2020,45999
930,-3.4,-10.7,2020,46000
1040,-0.2,-5.8,2020,46051
1023,-1.6,-6.4,2020,46052
963,-5.9,-9.7,2020,46053
930,-3.4,-10.7,2020,46054
1089,0.6,2.7,2020,46105
1084,-0.5,1.6,2020,46106
1092,0.7,1.3,2020,46107
1093,0.1,1.0,2020,46108
1077,0.5,0.8,2021,47
1093,1.5,1.5,2021,48
1123,2.7,3.0,2021,49
1116,-0.6,4.1,2021,50
1084,0.3,3.2,2021,101
1155,6.5,5.6,2021,102
1281,10.9,5.3,2021,103
1156,-9.8,6.9,2021,104
1066,-0.7,-2.3,2021,155
1067,0.1,-0.5,2021,156
1096,2.7,1.9,2021,157
1106,0.9,3.1,2021,158
1025,0.8,-0.4,2021,209
1030,0.5,-0.4,2021,210
1045,1.5,2.7,2021,211
1058,1.2,4.0,2021,212
1052,0.4,0.1,2021,263
1048,-0.4,-0.8,2021,264
1055,0.7,0.1,2021,265
1053,-0.2,0.5,2021,266
1194,0.9,3.7,2021,317
1216,1.8,4.1,2021,318
1229,1.1,4.4,2021,319
1241,1.0,4.9,2021,320
1350,1.6,2.5,2021,371
1352,0.1,2.3,2021,372
1357,0.4,2.5,2021,373
1352,-0.4,1.7,2021,374
1071,0.8,2.2,2021,425
1076,0.5,1.4,2021,426
1083,0.7,2.1,2021,427
1077,-0.6,1.3,2021,428
1865,2.6,2.9,2021,479
1861,-0.2,3.2,2021,480
1862,0.1,3.0,2021,481
1860,-0.1,2.4,2021,482
994,-0.8,-1.3,2021,533
1025,3.1,4.9,2021,534
1026,0.1,4.1,2021,535
1029,0.3,2.7,2021,536
998,-1.0,-0.8,2021,587
1024,2.6,3.6,2021,588
1024,0.0,3.2,2021,589
1027,0.3,1.9,2021,590
980,0.4,-3.1,2021,641
1033,5.4,11.4,2021,642
1036,0.3,7.8,2021,643
1042,0.6,6.8,2021,644
1192,0.8,2.3,2021,695
1201,0.8,2.6,2021,696
1222,1.7,3.4,2021,697
1231,0.7,4.1,2021,698
1192,1.2,3.1,2021,749
1204,1.0,3.3,2021,750
1215,0.9,3.8,2021,751
1230,1.2,4.4,2021,752
1192,1.2,3.1,2021,803
1204,1.0,3.3,2021,804
1215,0.9,3.8,2021,805
1230,1.2,4.4,2021,806
1204,0.6,2.7,2021,857
1221,1.4,3.0,2021,858
1238,1.4,3.9,2021,859
1270,2.6,6.1,2021,860
1320,0.0,3.0,2021,911
1320,0.0,3.0,2021,912
1413,7.0,7.0,2021,913
1413,0.0,7.0,2021,914
1341,0.0,3.1,2021,965
1341,0.0,3.1,2021,966
1436,7.1,7.1,2021,967
1436,0.0,7.1,2021,968
1093,0.3,-0.3,2021,1019
1097,0.4,-0.4,2021,1020
1095,-0.2,-0.5,2021,1021
1084,-1.0,-0.6,2021,1022
1086,0.4,-0.4,2021,1073
1089,0.3,-0.5,2021,1074
1086,-0.3,-0.8,2021,1075
1074,-1.1,-0.7,2021,1076
1029,-1.2,2.0,2021,1127
1039,1.0,3.5,2021,1128
1056,1.6,2.7,2021,1129
1081,2.4,3.8,2021,1130
1048,-3.9,2.6,2021,1181
1063,1.4,4.1,2021,1182
1077,1.3,4.9,2021,1183
1165,8.2,6.9,2021,1184
1009,-5.0,-1.5,2021,1235
1047,3.8,4.9,2021,1236
1083,3.4,2.2,2021,1237
1057,-2.4,-0.5,2021,1238
1040,0.8,4.0,2021,1289
1033,-0.7,5.8,2021,1290
1061,2.7,2.6,2021,1291
1047,-1.3,1.5,2021,1292
1015,-2.1,1.9,2021,1343
1010,-0.5,0.7,2021,1344
1028,1.8,-0.9,2021,1345
1014,-1.4,-2.2,2021,1346
992,0.3,1.5,2021,1397
994,0.2,2.1,2021,1398
1000,0.6,1.4,2021,1399
1035,3.5,4.7,2021,1400
1017,0.7,0.5,2021,1451
1039,2.2,1.7,2021,1452
1045,0.6,2.6,2021,1453
1068,2.2,5.7,2021,1454
1087,0.7,2.1,2021,1505
1094,0.6,2.2,2021,1506
1098,0.4,2.0,2021,1507
1105,0.6,2.4,2021,1508
1005,0.8,-0.1,2021,1559
997,-0.8,-1.5,2021,1560
990,-0.7,-1.3,2021,1561
985,-0.5,-1.2,2021,1562
1124,0.7,3.2,2021,1613
1141,1.5,4.2,2021,1614
1150,0.8,3.8,2021,1615
1163,1.1,4.2,2021,1616
1209,0.1,2.7,2021,1667
1212,0.2,3.0,2021,1668
1238,2.1,3.4,2021,1669
1257,1.5,4.1,2021,1670
956,4.1,1.7,2021,1721
983,2.8,10.8,2021,1722
1024,4.2,14.0,2021,1723
1068,4.3,16.3,2021,1724
1015,3.2,6.1,2021,1775
1037,2.2,9.3,2021,1776
1033,-0.4,8.5,2021,1777
1054,2.0,7.1,2021,1778
933,5.1,-2.2,2021,1829
973,4.3,11.5,2021,1830
1022,5.0,15.5,2021,1831
1079,5.6,21.5,2021,1832
960,7.3,-3.5,2021,1883
1018,6.0,16.3,2021,1884
1085,6.6,21.8,2021,1885
1168,7.6,30.5,2021,1886
1024,2.5,10.5,2021,1937
995,-2.8,10.8,2021,1938
1142,14.8,24.1,2021,1939
1174,2.8,17.5,2021,1940
845,-1.1,-2.0,2021,1991
829,-1.9,-4.3,2021,1992
823,-0.7,-4.1,2021,1993
842,2.3,-1.4,2021,1994
1240,0.2,0.8,2021,2045
1236,-0.3,0.3,2021,2046
1257,1.7,1.5,2021,2047
1260,0.2,1.8,2021,2048
350,-8.4,-8.9,2021,2099
308,-12.0,-25.8,2021,2100
300,-2.6,-15.0,2021,2101
350,16.7,-8.4,2021,2102
883,-0.7,-1.9,2021,2153
872,-1.2,-2.8,2021,2154
865,-0.8,-3.6,2021,2155
879,1.6,-1.1,2021,2156
1040,-1.0,1.1,2021,2207
1042,0.2,2.6,2021,2208
1064,2.1,4.3,2021,2209
1084,1.9,3.2,2021,2210
490,-7.0,-4.1,2021,2261
441,-10.0,-10.4,2021,2262
455,3.2,-10.1,2021,2263
478,5.1,-9.3,2021,2264
1125,0.9,2.6,2021,2315
1142,1.5,3.4,2021,2316
1174,2.8,5.5,2021,2317
1214,3.4,8.9,2021,2318
1061,0.5,1.5,2021,2369
1101,3.8,4.4,2021,2370
1146,4.1,10.1,2021,2371
1167,1.8,10.5,2021,2372
1077,0.0,1.4,2021,2423
1067,-0.9,2.0,2021,2424
1075,0.7,1.1,2021,2425
1083,0.7,0.6,2021,2426
1265,-3.7,1.1,2021,2477
1299,2.7,1.7,2021,2478
1295,-0.3,1.8,2021,2479
1331,2.8,1.3,2021,2480
1398,-0.3,4.6,2021,2531
1403,0.4,11.7,2021,2532
1446,3.1,15.6,2021,2533
1467,1.5,4.6,2021,2534
1061,1.5,2.7,2021,2585
1061,0.0,2.7,2021,2586
1068,0.7,2.3,2021,2587
1068,0.0,2.2,2021,2588
1151,0.0,3.4,2021,2639
1151,0.0,3.4,2021,2640
1172,1.8,2.3,2021,2641
1172,0.0,1.8,2021,2642
1175,3.9,3.9,2021,2693
1175,0.0,3.9,2021,2694
1175,0.0,3.9,2021,2695
1175,0.0,3.9,2021,2696
949,1.6,1.6,2021,2747
949,0.0,1.6,2021,2748
949,0.0,1.6,2021,2749
949,0.0,1.6,2021,2750
1094,-2.0,-2.0,2021,2801
1094,0.0,-2.0,2021,2802
1094,0.0,-2.0,2021,2803
1094,0.0,-2.0,2021,2804
1194,1.2,2.1,2021,2855
1209,1.3,2.9,2021,2856
1224,1.2,4.2,2021,2857
1237,1.1,4.8,2021,2858
1007,0.3,-0.9,2021,2909
1015,0.8,-0.5,2021,2910
1033,1.8,3.2,2021,2911
1055,2.1,5.1,2021,2912
1111,-0.8,0.6,2021,2963
1112,0.1,2.0,2021,2964
1118,0.5,0.0,2021,2965
1135,1.5,1.3,2021,2966
1284,0.7,1.7,2021,3017
1296,0.9,2.0,2021,3018
1311,1.2,3.1,2021,3019
1322,0.8,3.7,2021,3020
798,-0.1,-0.1,2021,3071
797,-0.1,-0.1,2021,3072
794,-0.4,-0.5,2021,3073
743,-6.4,-7.0,2021,3074
1223,3.6,6.0,2021,3125
1257,2.8,8.5,2021,3126
1270,1.0,8.7,2021,3127
1284,1.1,8.8,2021,3128
956,0.7,-10.8,2021,3179
968,1.3,-7.8,2021,3180
965,-0.3,-1.9,2021,3181
1023,6.0,7.8,2021,3182
956,0.7,-10.8,2021,3233
968,1.3,-7.8,2021,3234
965,-0.3,-1.9,2021,3235
1023,6.0,7.8,2021,3236
1090,0.9,0.7,2021,3287
1102,1.1,2.5,2021,3288
1122,1.8,4.0,2021,3289
1136,1.2,5.2,2021,3290
1072,0.5,0.5,2021,3341
1082,0.9,0.7,2021,3342
1108,2.4,2.7,2021,3343
1111,0.3,4.1,2021,3344
1124,0.8,3.8,2021,3395
1155,2.8,3.5,2021,3396
1245,7.8,4.3,2021,3397
1184,-4.9,6.2,2021,3398
1065,-0.7,-2.3,2021,3449
1065,0.0,-0.8,2021,3450
1094,2.7,1.4,2021,3451
1105,1.0,3.0,2021,3452
1025,0.9,-0.4,2021,3503
1030,0.5,-0.4,2021,3504
1046,1.6,2.9,2021,3505
1061,1.4,4.4,2021,3506
1054,0.4,0.2,2021,3557
1050,-0.4,-0.8,2021,3558
1057,0.7,0.1,2021,3559
1055,-0.2,0.5,2021,3560
1204,0.9,3.5,2021,3611
1227,1.9,4.1,2021,3612
1240,1.1,4.5,2021,3613
1254,1.1,5.1,2021,3614
1558,2.4,3.1,2021,3665
1556,-0.1,2.8,2021,3666
1559,0.2,2.9,2021,3667
1555,-0.3,2.2,2021,3668
1075,0.7,2.3,2021,3719
1078,0.3,1.1,2021,3720
1085,0.6,1.8,2021,3721
1077,-0.7,0.9,2021,3722
1861,2.8,3.1,2021,3773
1857,-0.2,3.3,2021,3774
1858,0.1,3.2,2021,3775
1856,-0.1,2.5,2021,3776
1016,-1.5,0.4,2021,3827
1032,1.6,3.9,2021,3828
1033,0.1,2.2,2021,3829
1035,0.2,0.4,2021,3830
1009,-1.8,-0.3,2021,3881
1031,2.2,3.3,2021,3882
1031,0.0,2.1,2021,3883
1033,0.2,0.5,2021,3884
1005,0.5,-0.5,2021,3935
995,-1.0,6.2,2021,3936
1000,0.5,2.9,2021,3937
997,-0.3,-0.3,2021,3938
1189,0.9,2.6,2021,3989
1199,0.8,2.7,2021,3990
1213,1.2,3.2,2021,3991
1223,0.8,3.8,2021,3992
1205,1.2,3.3,2021,4043
1219,1.2,3.7,2021,4044
1230,0.9,4.0,2021,4045
1246,1.3,4.6,2021,4046
1205,1.2,3.3,2021,4097
1219,1.2,3.7,2021,4098
1230,0.9,4.0,2021,4099
1246,1.3,4.6,2021,4100
1195,0.3,2.5,2021,4151
1213,1.5,2.8,2021,4152
1225,1.0,3.3,2021,4153
1257,2.6,5.5,2021,4154
1311,0.0,3.0,2021,4205
1311,0.0,3.0,2021,4206
1404,7.1,7.1,2021,4207
1405,0.1,7.2,2021,4208
1343,0.0,3.1,2021,4259
1343,0.0,3.1,2021,4260
1440,7.2,7.2,2021,4261
1440,0.0,7.2,2021,4262
1088,0.4,-0.5,2021,4313
1090,0.2,-0.5,2021,4314
1088,-0.2,-0.8,2021,4315
1077,-1.0,-0.6,2021,4316
1083,0.4,-0.6,2021,4367
1084,0.1,-0.7,2021,4368
1082,-0.2,-0.9,2021,4369
1070,-1.1,-0.8,2021,4370
1017,-2.5,2.3,2021,4421
1039,2.2,5.4,2021,4422
1065,2.5,3.7,2021,4423
1107,3.9,6.1,2021,4424
1062,-6.5,6.2,2021,4475
1113,4.8,11.1,2021,4476
1150,3.3,9.2,2021,4477
1288,12.0,13.4,2021,4478
971,-5.0,-3.1,2021,4529
1013,4.3,3.4,2021,4530
1053,3.9,2.8,2021,4531
1042,-1.0,2.0,2021,4532
1026,-1.2,4.0,2021,4583
1024,-0.2,7.1,2021,4584
1076,5.1,2.1,2021,4585
1050,-2.4,1.2,2021,4586
1080,-2.0,4.1,2021,4637
1098,1.7,5.6,2021,4638
1065,-3.0,-2.7,2021,4639
1037,-2.6,-5.9,2021,4640
1010,0.1,2.9,2021,4691
1004,-0.6,2.8,2021,4692
1015,1.1,1.3,2021,4693
1053,3.7,4.4,2021,4694
961,0.6,-1.9,2021,4745
979,1.9,-0.4,2021,4746
981,0.2,1.1,2021,4747
1002,2.1,4.9,2021,4748
1073,0.7,2.3,2021,4799
1082,0.8,2.4,2021,4800
1087,0.5,2.5,2021,4801
1093,0.6,2.5,2021,4802
1003,0.6,0.8,2021,4853
1001,-0.2,-0.4,2021,4854
996,-0.5,-0.1,2021,4855
994,-0.2,-0.3,2021,4856
1105,0.7,3.0,2021,4907
1121,1.4,3.9,2021,4908
1130,0.8,3.7,2021,4909
1142,1.1,4.1,2021,4910
1246,0.1,3.8,2021,4961
1248,0.2,4.0,2021,4962
1282,2.7,4.4,2021,4963
1299,1.3,4.3,2021,4964
953,4.8,1.9,2021,5015
985,3.4,13.9,2021,5016
1032,4.8,16.2,2021,5017
1084,5.0,19.3,2021,5018
1072,4.2,8.4,2021,5069
1103,2.9,13.5,2021,5070
1112,0.8,12.9,2021,5071
1143,2.8,11.1,2021,5072
915,5.4,-2.0,2021,5123
957,4.6,12.2,2021,5124
1009,5.4,16.6,2021,5125
1069,5.9,23.2,2021,5126
956,7.4,-3.4,2021,5177
1014,6.1,16.2,2021,5178
1080,6.5,21.8,2021,5179
1164,7.8,30.8,2021,5180
1158,2.8,18.3,2021,5231
1118,-3.5,25.9,2021,5232
1245,11.4,23.0,2021,5233
1279,2.7,13.6,2021,5234
872,-0.6,-2.0,2021,5285
858,-1.6,-3.4,2021,5286
852,-0.7,-3.8,2021,5287
868,1.9,-1.0,2021,5288
1234,0.2,0.7,2021,5339
1231,-0.2,0.3,2021,5340
1256,2.0,1.9,2021,5341
1258,0.2,2.1,2021,5342
323,-8.5,-8.8,2021,5393
285,-11.8,-25.6,2021,5394
277,-2.8,-15.3,2021,5395
324,17.0,-8.2,2021,5396
887,-0.3,-1.9,2021,5447
875,-1.4,-2.9,2021,5448
869,-0.7,-3.6,2021,5449
882,1.5,-0.9,2021,5450
1017,-1.4,2.8,2021,5501
1015,-0.2,2.4,2021,5502
1033,1.8,3.7,2021,5503
1049,1.5,1.7,2021,5504
564,-8.3,1.4,2021,5555
491,-12.9,-12.3,2021,5556
515,4.9,-11.8,2021,5557
546,6.0,-11.2,2021,5558
1124,0.4,-0.5,2021,5609
1139,1.3,2.4,2021,5610
1171,2.8,4.6,2021,5611
1208,3.2,8.0,2021,5612
1059,0.4,3.6,2021,5663
1088,2.7,5.0,2021,5664
1114,2.4,8.5,2021,5665
1131,1.5,7.2,2021,5666
1056,0.1,1.3,2021,5717
1051,-0.5,2.6,2021,5718
1056,0.5,1.3,2021,5719
1065,0.9,0.9,2021,5720
1200,-3.2,1.2,2021,5771
1237,3.1,2.0,2021,5772
1231,-0.5,1.5,2021,5773
1243,1.0,0.2,2021,5774
1470,-1.3,10.8,2021,5825
1481,0.7,13.6,2021,5826
1553,4.9,23.8,2021,5827
1531,-1.4,2.8,2021,5828
1002,2.5,3.3,2021,5879
1002,0.0,3.3,2021,5880
1003,0.1,2.6,2021,5881
1003,0.0,2.6,2021,5882
1219,0.0,6.2,2021,5933
1219,0.0,6.2,2021,5934
1230,0.9,1.2,2021,5935
1230,0.0,0.9,2021,5936
1093,5.8,5.8,2021,5987
1093,0.0,5.8,2021,5988
1093,0.0,5.8,2021,5989
1093,0.0,5.8,2021,5990
895,1.7,1.7,2021,6041
895,0.0,1.7,2021,6042
895,0.0,1.7,2021,6043
895,0.0,1.7,2021,6044
1109,-3.0,-3.0,2021,6095
1109,0.0,-3.0,2021,6096
1109,0.0,-3.0,2021,6097
1109,0.0,-3.0,2021,6098
1140,1.9,2.9,2021,6149
1159,1.7,4.1,2021,6150
1175,1.4,5.5,2021,6151
1189,1.2,6.3,2021,6152
937,0.5,-1.3,2021,6203
944,0.7,-0.7,2021,6204
966,2.3,3.9,2021,6205
986,2.1,5.8,2021,6206
1327,1.3,9.5,2021,6257
1320,-0.5,8.4,2021,6258
1329,0.7,1.5,2021,6259
1340,0.8,2.3,2021,6260
1269,0.6,1.2,2021,6311
1280,0.9,1.6,2021,6312
1294,1.1,2.5,2021,6313
1304,0.8,3.3,2021,6314
724,-0.1,-0.3,2021,6365
722,-0.3,-0.4,2021,6366
717,-0.7,-1.1,2021,6367
703,-2.0,-3.0,2021,6368
1277,4.2,7.9,2021,6419
1320,3.4,10.2,2021,6420
1342,1.7,10.7,2021,6421
1374,2.4,12.2,2021,6422
921,0.2,-10.8,2021,6473
927,0.7,-7.9,2021,6474
924,-0.3,-2.8,2021,6475
974,5.4,6.0,2021,6476
921,0.2,-10.8,2021,6527
927,0.7,-7.9,2021,6528
924,-0.3,-2.8,2021,6529
974,5.4,6.0,2021,6530
1126,1.1,1.6,2021,6581
1137,1.0,3.0,2021,6582
1154,1.5,3.9,2021,6583
1168,1.2,4.8,2021,6584
1070,0.6,0.6,2021,6635
1084,1.3,1.1,2021,6636
1115,2.9,3.0,2021,6637
1109,-0.5,4.2,2021,6638
1115,1.2,3.8,2021,6689
1171,5.0,5.3,2021,6690
1281,9.4,5.1,2021,6691
1174,-8.4,6.5,2021,6692
1079,-0.6,-1.9,2021,6743
1080,0.1,-0.4,2021,6744
1115,3.2,2.1,2021,6745
1124,0.8,3.6,2021,6746
1023,0.8,-0.5,2021,6797
1029,0.6,-0.4,2021,6798
1045,1.6,2.7,2021,6799
1059,1.3,4.3,2021,6800
1049,0.4,-0.3,2021,6851
1046,-0.3,-0.7,2021,6852
1054,0.8,0.2,2021,6853
1051,-0.3,0.6,2021,6854
1199,0.8,3.6,2021,6905
1222,1.9,4.1,2021,6906
1235,1.1,4.4,2021,6907
1249,1.1,5.0,2021,6908
1490,2.0,2.8,2021,6959
1490,0.0,2.6,2021,6960
1494,0.3,2.8,2021,6961
1489,-0.3,1.9,2021,6962
1071,0.8,2.5,2021,7013
1075,0.4,1.4,2021,7014
1081,0.6,1.9,2021,7015
1074,-0.6,1.0,2021,7016
1862,2.7,2.9,2021,7067
1858,-0.2,3.2,2021,7068
1859,0.1,3.1,2021,7069
1856,-0.2,2.4,2021,7070
1013,-1.4,-0.4,2021,7121
1038,2.5,4.8,2021,7122
1039,0.1,3.2,2021,7123
1044,0.5,1.7,2021,7124
1015,-1.7,-0.7,2021,7175
1042,2.7,4.0,2021,7176
1043,0.1,2.8,2021,7177
1048,0.5,1.5,2021,7178
990,0.2,1.2,2021,7229
1008,1.8,9.8,2021,7230
1011,0.3,6.0,2021,7231
1014,0.3,2.6,2021,7232
1192,0.7,2.2,2021,7283
1200,0.7,2.3,2021,7284
1222,1.8,3.3,2021,7285
1228,0.5,3.7,2021,7286
1204,1.3,3.3,2021,7337
1217,1.1,3.6,2021,7338
1228,0.9,3.9,2021,7339
1244,1.3,4.6,2021,7340
1204,1.3,3.3,2021,7391
1217,1.1,3.6,2021,7392
1228,0.9,3.9,2021,7393
1244,1.3,4.6,2021,7394
1192,0.3,2.6,2021,7445
1209,1.4,2.9,2021,7446
1222,1.1,3.6,2021,7447
1245,1.9,4.8,2021,7448
1326,0.0,3.0,2021,7499
1326,0.0,3.0,2021,7500
1420,7.1,7.1,2021,7501
1420,0.0,7.1,2021,7502
1342,0.0,3.0,2021,7553
1342,0.0,3.0,2021,7554
1439,7.2,7.2,2021,7555
1439,0.0,7.2,2021,7556
1090,0.4,-0.5,2021,7607
1092,0.2,-0.5,2021,7608
1090,-0.2,-0.8,2021,7609
1079,-1.0,-0.6,2021,7610
1084,0.4,-0.6,2021,7661
1086,0.2,-0.7,2021,7662
1083,-0.3,-1.0,2021,7663
1071,-1.1,-0.8,2021,7664
1023,-1.6,3.1,2021,7715
1034,1.1,4.0,2021,7716
1059,2.4,3.3,2021,7717
1096,3.5,5.4,2021,7718
1064,-6.1,4.9,2021,7769
1094,2.8,6.7,2021,7770
1124,2.7,6.9,2021,7771
1240,10.3,9.4,2021,7772
1026,-0.8,5.8,2021,7823
1056,2.9,8.9,2021,7824
1045,-1.0,-3.2,2021,7825
1047,0.2,1.3,2021,7826
1057,0.4,5.6,2021,7877
1046,-1.0,6.0,2021,7878
1084,3.6,2.6,2021,7879
1065,-1.8,1.1,2021,7880
994,-0.7,1.6,2021,7931
933,-6.1,-6.9,2021,7932
1061,13.7,4.0,2021,7933
1030,-2.9,2.9,2021,7934
978,0.2,1.2,2021,7985
984,0.6,2.0,2021,7986
985,0.1,0.8,2021,7987
1015,3.0,4.0,2021,7988
968,0.8,-1.0,2021,8039
991,2.4,0.4,2021,8040
996,0.5,2.4,2021,8041
1024,2.8,6.7,2021,8042
1066,0.6,2.0,2021,8093
1072,0.6,1.9,2021,8094
1074,0.2,1.6,2021,8095
1081,0.7,2.0,2021,8096
1003,0.4,0.2,2021,8147
996,-0.7,-1.4,2021,8148
989,-0.7,-1.0,2021,8149
985,-0.4,-1.4,2021,8150
1097,0.6,3.0,2021,8201
1110,1.2,3.6,2021,8202
1117,0.6,2.9,2021,8203
1129,1.1,3.6,2021,8204
1231,0.1,3.9,2021,8255
1233,0.2,4.1,2021,8256
1266,2.7,4.4,2021,8257
1284,1.4,4.4,2021,8258
907,4.5,0.8,2021,8309
935,3.1,12.4,2021,8310
979,4.7,15.3,2021,8311
1028,5.0,18.4,2021,8312
1053,4.2,8.6,2021,8363
1083,2.8,13.6,2021,8364
1089,0.6,12.5,2021,8365
1119,2.8,10.7,2021,8366
881,4.9,-2.2,2021,8417
917,4.1,10.9,2021,8418
961,4.8,14.8,2021,8419
1012,5.3,20.5,2021,8420
956,7.4,-3.4,2021,8471
1015,6.2,16.4,2021,8472
1081,6.5,22.0,2021,8473
1165,7.8,30.9,2021,8474
1091,2.8,12.9,2021,8525
1065,-2.4,20.7,2021,8526
1191,11.8,24.5,2021,8527
1238,3.9,16.7,2021,8528
957,-0.3,-1.1,2021,8579
945,-1.3,-2.4,2021,8580
941,-0.4,-2.8,2021,8581
955,1.5,-0.5,2021,8582
1251,0.2,0.5,2021,8633
1246,-0.4,0.0,2021,8634
1269,1.8,1.5,2021,8635
1272,0.2,1.8,2021,8636
485,-8.3,-9.3,2021,8687
428,-11.8,-25.6,2021,8688
416,-2.8,-15.1,2021,8689
485,16.6,-8.3,2021,8690
