ID,year
4830,2019
4831,2019
4832,2019
4833,2019
4834,2020
4835,2020
4836,2020
4837,2020
4838,2021
4839,2021
4840,2021
4841,2021
4842,2022
4843,2022
4844,2022
4845,2019
4846,2019
4847,2019
4848,2019
4849,2020
4850,2020
4851,2020
4852,2020
4853,2021
4854,2021
4855,2021
4856,2021
4857,2022
4858,2022
4859,2022
4860,2019
4861,2019
4862,2019
4863,2019
4864,2020
4865,2020
4866,2020
4867,2020
4868,2021
4869,2021
4870,2021
4871,2021
4872,2022
4873,2022
4874,2022
4875,2019
4876,2019
4877,2019
4878,2019
4879,2020
4880,2020
4881,2020
4882,2020
4883,2021
4884,2021
4885,2021
4886,2021
4887,2022
4888,2022
4889,2022
4890,2019
4891,2019
4892,2019
4893,2019
4894,2020
4895,2020
4896,2020
4897,2020
4898,2021
4899,2021
4900,2021
4901,2021
4902,2022
4903,2022
4904,2022
4905,2019
4906,2019
4907,2019
4908,2019
4909,2020
4910,2020
4911,2020
4912,2020
4913,2021
4914,2021
4915,2021
4916,2021
4917,2022
4918,2022
4919,2022
4920,2019
4921,2019
4922,2019
4923,2019
4924,2020
4925,2020
4926,2020
4927,2020
4928,2021
4929,2021
4930,2021
4931,2021
4932,2022
4933,2022
4934,2022
4935,2019
4936,2019
4937,2019
4938,2019
4939,2020
4940,2020
4941,2020
4942,2020
4943,2021
4944,2021
4945,2021
4946,2021
4947,2022
4948,2022
4949,2022
4950,2019
4951,2019
4952,2019
4953,2019
4954,2020
4955,2020
4956,2020
4957,2020
4958,2021
4959,2021
4960,2021
4961,2021
4962,2022
4963,2022
4964,2022
4965,2019
4966,2019
4967,2019
4968,2019
4969,2020
4970,2020
4971,2020
4972,2020
4973,2021
4974,2021
4975,2021
4976,2021
4977,2022
4978,2022
4979,2022
4980,2019
4981,2019
4982,2019
4983,2019
4984,2020
4985,2020
4986,2020
4987,2020
4988,2021
4989,2021
4990,2021
4991,2021
4992,2022
4993,2022
4994,2022
4995,2019
4996,2019
4997,2019
4998,2019
4999,2020
5000,2020
5001,2020
5002,2020
5003,2021
5004,2021
5005,2021
5006,2021
5007,2022
5008,2022
5009,2022
5010,2019
5011,2019
5012,2019
5013,2019
5014,2020
5015,2020
5016,2020
5017,2020
5018,2021
5019,2021
5020,2021
5021,2021
5022,2022
5023,2022
5024,2022
5025,2019
5026,2019
5027,2019
5028,2019
5029,2020
5030,2020
5031,2020
5032,2020
5033,2021
5034,2021
5035,2021
5036,2021
5037,2022
5038,2022
5039,2022
5040,2019
5041,2019
5042,2019
5043,2019
5044,2020
5045,2020
5046,2020
5047,2020
5048,2021
5049,2021
5050,2021
5051,2021
5052,2022
5053,2022
5054,2022
5055,2019
5056,2019
5057,2019
5058,2019
5059,2020
5060,2020
5061,2020
5062,2020
5063,2021
5064,2021
5065,2021
5066,2021
5067,2022
5068,2022
5069,2022
5070,2019
5071,2019
5072,2019
5073,2019
5074,2020
5075,2020
5076,2020
5077,2020
5078,2021
5079,2021
5080,2021
5081,2021
5082,2022
5083,2022
5084,2022
5085,2019
5086,2019
5087,2019
5088,2019
5089,2020
5090,2020
5091,2020
5092,2020
5093,2021
5094,2021
5095,2021
5096,2021
5097,2022
5098,2022
5099,2022
5100,2019
5101,2019
5102,2019
5103,2019
5104,2020
5105,2020
5106,2020
5107,2020
5108,2021
5109,2021
5110,2021
5111,2021
5112,2022
5113,2022
5114,2022
5115,2019
5116,2019
5117,2019
5118,2019
5119,2020
5120,2020
5121,2020
5122,2020
5123,2021
5124,2021
5125,2021
5126,2021
5127,2022
5128,2022
5129,2022
5130,2019
5131,2019
5132,2019
5133,2019
5134,2020
5135,2020
5136,2020
5137,2020
5138,2021
5139,2021
5140,2021
5141,2021
5142,2022
5143,2022
5144,2022
5145,2019
5146,2019
5147,2019
5148,2019
5149,2020
5150,2020
5151,2020
5152,2020
5153,2021
5154,2021
5155,2021
5156,2021
5157,2022
5158,2022
5159,2022
5160,2019
5161,2019
5162,2019
5163,2019
5164,2020
5165,2020
5166,2020
5167,2020
5168,2021
5169,2021
5170,2021
5171,2021
5172,2022
5173,2022
5174,2022
5175,2019
5176,2019
5177,2019
5178,2019
5179,2020
5180,2020
5181,2020
5182,2020
5183,2021
5184,2021
5185,2021
5186,2021
5187,2022
5188,2022
5189,2022
5190,2019
5191,2019
5192,2019
5193,2019
5194,2020
5195,2020
5196,2020
5197,2020
5198,2021
5199,2021
5200,2021
5201,2021
5202,2022
5203,2022
5204,2022
5205,2019
5206,2019
5207,2019
5208,2019
5209,2020
5210,2020
5211,2020
5212,2020
5213,2021
5214,2021
5215,2021
5216,2021
5217,2022
5218,2022
5219,2022
5220,2019
5221,2019
5222,2019
5223,2019
5224,2020
5225,2020
5226,2020
5227,2020
5228,2021
5229,2021
5230,2021
5231,2021
5232,2022
5233,2022
5234,2022
5235,2019
5236,2019
5237,2019
5238,2019
5239,2020
5240,2020
5241,2020
5242,2020
5243,2021
5244,2021
5245,2021
5246,2021
5247,2022
5248,2022
5249,2022
5250,2019
5251,2019
5252,2019
5253,2019
5254,2020
5255,2020
5256,2020
5257,2020
5258,2021
5259,2021
5260,2021
5261,2021
5262,2022
5263,2022
5264,2022
5265,2019
5266,2019
5267,2019
5268,2019
5269,2020
5270,2020
5271,2020
5272,2020
5273,2021
5274,2021
5275,2021
5276,2021
5277,2022
5278,2022
5279,2022
5280,2019
5281,2019
5282,2019
5283,2019
5284,2020
5285,2020
5286,2020
5287,2020
5288,2021
5289,2021
5290,2021
5291,2021
5292,2022
5293,2022
5294,2022
5295,2019
5296,2019
5297,2019
5298,2019
5299,2020
5300,2020
5301,2020
5302,2020
5303,2021
5304,2021
5305,2021
5306,2021
5307,2022
5308,2022
5309,2022
5310,2019
5311,2019
5312,2019
5313,2019
5314,2020
5315,2020
5316,2020
5317,2020
5318,2021
5319,2021
5320,2021
5321,2021
5322,2022
5323,2022
5324,2022
5325,2019
5326,2019
5327,2019
5328,2019
5329,2020
5330,2020
5331,2020
5332,2020
5333,2021
5334,2021
5335,2021
5336,2021
5337,2022
5338,2022
5339,2022
5340,2019
5341,2019
5342,2019
5343,2019
5344,2020
5345,2020
5346,2020
5347,2020
5348,2021
5349,2021
5350,2021
5351,2021
5352,2022
5353,2022
5354,2022
5355,2019
5356,2019
5357,2019
5358,2019
5359,2020
5360,2020
5361,2020
5362,2020
5363,2021
5364,2021
5365,2021
5366,2021
5367,2022
5368,2022
5369,2022
5370,2019
5371,2019
5372,2019
5373,2019
5374,2020
5375,2020
5376,2020
5377,2020
5378,2021
5379,2021
5380,2021
5381,2021
5382,2022
5383,2022
5384,2022
5385,2019
5386,2019
5387,2019
5388,2019
5389,2020
5390,2020
5391,2020
5392,2020
5393,2021
5394,2021
5395,2021
5396,2021
5397,2022
5398,2022
5399,2022
5400,2019
5401,2019
5402,2019
5403,2019
5404,2020
5405,2020
5406,2020
5407,2020
5408,2021
5409,2021
5410,2021
5411,2021
5412,2022
5413,2022
5414,2022
5415,2019
5416,2019
5417,2019
5418,2019
5419,2020
5420,2020
5421,2020
5422,2020
5423,2021
5424,2021
5425,2021
5426,2021
5427,2022
5428,2022
5429,2022
5430,2019
5431,2019
5432,2019
5433,2019
5434,2020
5435,2020
5436,2020
5437,2020
5438,2021
5439,2021
5440,2021
5441,2021
5442,2022
5443,2022
5444,2022
5445,2019
5446,2019
5447,2019
5448,2019
5449,2020
5450,2020
5451,2020
5452,2020
5453,2021
5454,2021
5455,2021
5456,2021
5457,2022
5458,2022
5459,2022
5460,2019
5461,2019
5462,2019
5463,2019
5464,2020
5465,2020
5466,2020
5467,2020
5468,2021
5469,2021
5470,2021
5471,2021
5472,2022
5473,2022
5474,2022
5475,2019
5476,2019
5477,2019
5478,2019
5479,2020
5480,2020
5481,2020
5482,2020
5483,2021
5484,2021
5485,2021
5486,2021
5487,2022
5488,2022
5489,2022
5490,2019
5491,2019
5492,2019
5493,2019
5494,2020
5495,2020
5496,2020
5497,2020
5498,2021
5499,2021
5500,2021
5501,2021
5502,2022
5503,2022
5504,2022
5505,2019
5506,2019
5507,2019
5508,2019
5509,2020
5510,2020
5511,2020
5512,2020
5513,2021
5514,2021
5515,2021
5516,2021
5517,2022
5518,2022
5519,2022
5520,2019
5521,2019
5522,2019
5523,2019
5524,2020
5525,2020
5526,2020
5527,2020
5528,2021
5529,2021
5530,2021
5531,2021
5532,2022
5533,2022
5534,2022
5535,2019
5536,2019
5537,2019
5538,2019
5539,2020
5540,2020
5541,2020
5542,2020
5543,2021
5544,2021
5545,2021
5546,2021
5547,2022
5548,2022
5549,2022
5550,2019
5551,2019
5552,2019
5553,2019
5554,2020
5555,2020
5556,2020
5557,2020
5558,2021
5559,2021
5560,2021
5561,2021
5562,2022
5563,2022
5564,2022
5565,2019
5566,2019
5567,2019
5568,2019
5569,2020
5570,2020
5571,2020
5572,2020
5573,2021
5574,2021
5575,2021
5576,2021
5577,2022
5578,2022
5579,2022
5580,2019
5581,2019
5582,2019
5583,2019
5584,2020
5585,2020
5586,2020
5587,2020
5588,2021
5589,2021
5590,2021
5591,2021
5592,2022
5593,2022
5594,2022
5595,2019
5596,2019
5597,2019
5598,2019
5599,2020
5600,2020
5601,2020
5602,2020
5603,2021
5604,2021
5605,2021
5606,2021
5607,2022
5608,2022
5609,2022
5610,2019
5611,2019
5612,2019
5613,2019
5614,2020
5615,2020
5616,2020
5617,2020
5618,2021
5619,2021
5620,2021
5621,2021
5622,2022
5623,2022
5624,2022
5625,2019
5626,2019
5627,2019
5628,2019
5629,2020
5630,2020
5631,2020
5632,2020
5633,2021
5634,2021
5635,2021
5636,2021
5637,2022
5638,2022
5639,2022
5640,2019
5641,2019
5642,2019
5643,2019
5644,2020
5645,2020
5646,2020
5647,2020
5648,2021
5649,2021
5650,2021
5651,2021
5652,2022
5653,2022
5654,2022
5655,2019
5656,2019
5657,2019
5658,2019
5659,2020
5660,2020
5661,2020
5662,2020
5663,2021
5664,2021
5665,2021
5666,2021
5667,2022
5668,2022
5669,2022
5670,2019
5671,2019
5672,2019
5673,2019
5674,2020
5675,2020
5676,2020
5677,2020
5678,2021
5679,2021
5680,2021
5681,2021
5682,2022
5683,2022
5684,2022
5685,2019
5686,2019
5687,2019
5688,2019
5689,2020
5690,2020
5691,2020
5692,2020
5693,2021
5694,2021
5695,2021
5696,2021
5697,2022
5698,2022
5699,2022
5700,2019
5701,2019
5702,2019
5703,2019
5704,2020
5705,2020
5706,2020
5707,2020
5708,2021
5709,2021
5710,2021
5711,2021
5712,2022
5713,2022
5714,2022
5715,2019
5716,2019
5717,2019
5718,2019
5719,2020
5720,2020
5721,2020
5722,2020
5723,2021
5724,2021
5725,2021
5726,2021
5727,2022
5728,2022
5729,2022
5730,2019
5731,2019
5732,2019
5733,2019
5734,2020
5735,2020
5736,2020
5737,2020
5738,2021
5739,2021
5740,2021
5741,2021
5742,2022
5743,2022
5744,2022
5745,2019
5746,2019
5747,2019
5748,2019
5749,2020
5750,2020
5751,2020
5752,2020
5753,2021
5754,2021
5755,2021
5756,2021
5757,2022
5758,2022
5759,2022
5760,2019
5761,2019
5762,2019
5763,2019
5764,2020
5765,2020
5766,2020
5767,2020
5768,2021
5769,2021
5770,2021
5771,2021
5772,2022
5773,2022
5774,2022
5775,2019
5776,2019
5777,2019
5778,2019
5779,2020
5780,2020
5781,2020
5782,2020
5783,2021
5784,2021
5785,2021
5786,2021
5787,2022
5788,2022
5789,2022
5790,2019
5791,2019
5792,2019
5793,2019
5794,2020
5795,2020
5796,2020
5797,2020
5798,2021
5799,2021
5800,2021
5801,2021
5802,2022
5803,2022
5804,2022
5805,2019
5806,2019
5807,2019
5808,2019
5809,2020
5810,2020
5811,2020
5812,2020
5813,2021
5814,2021
5815,2021
5816,2021
5817,2022
5818,2022
5819,2022
5820,2019
5821,2019
5822,2019
5823,2019
5824,2020
5825,2020
5826,2020
5827,2020
5828,2021
5829,2021
5830,2021
5831,2021
5832,2022
5833,2022
5834,2022
5835,2019
5836,2019
5837,2019
5838,2019
5839,2020
5840,2020
5841,2020
5842,2020
5843,2021
5844,2021
5845,2021
5846,2021
5847,2022
5848,2022
5849,2022
5850,2019
5851,2019
5852,2019
5853,2019
5854,2020
5855,2020
5856,2020
5857,2020
5858,2021
5859,2021
5860,2021
5861,2021
5862,2022
5863,2022
5864,2022
5865,2019
5866,2019
5867,2019
5868,2019
5869,2020
5870,2020
5871,2020
5872,2020
5873,2021
5874,2021
5875,2021
5876,2021
5877,2022
5878,2022
5879,2022
5880,2019
5881,2019
5882,2019
5883,2019
5884,2020
5885,2020
5886,2020
5887,2020
5888,2021
5889,2021
5890,2021
5891,2021
5892,2022
5893,2022
5894,2022
5895,2019
5896,2019
5897,2019
5898,2019
5899,2020
5900,2020
5901,2020
5902,2020
5903,2021
5904,2021
5905,2021
5906,2021
5907,2022
5908,2022
5909,2022
5910,2019
5911,2019
5912,2019
5913,2019
5914,2020
5915,2020
5916,2020
5917,2020
5918,2021
5919,2021
5920,2021
5921,2021
5922,2022
5923,2022
5924,2022
5925,2019
5926,2019
5927,2019
5928,2019
5929,2020
5930,2020
5931,2020
5932,2020
5933,2021
5934,2021
5935,2021
5936,2021
5937,2022
5938,2022
5939,2022
5940,2019
5941,2019
5942,2019
5943,2019
5944,2020
5945,2020
5946,2020
5947,2020
5948,2021
5949,2021
5950,2021
5951,2021
5952,2022
5953,2022
5954,2022
5955,2019
5956,2019
5957,2019
5958,2019
5959,2020
5960,2020
5961,2020
5962,2020
5963,2021
5964,2021
5965,2021
5966,2021
5967,2022
5968,2022
5969,2022
5970,2019
5971,2019
5972,2019
5973,2019
5974,2020
5975,2020
5976,2020
5977,2020
5978,2021
5979,2021
5980,2021
5981,2021
5982,2022
5983,2022
5984,2022
5985,2019
5986,2019
5987,2019
5988,2019
5989,2020
5990,2020
5991,2020
5992,2020
5993,2021
5994,2021
5995,2021
5996,2021
5997,2022
5998,2022
5999,2022
6000,2019
6001,2019
6002,2019
6003,2019
6004,2020
6005,2020
6006,2020
6007,2020
6008,2021
6009,2021
6010,2021
6011,2021
6012,2022
6013,2022
6014,2022
6015,2019
6016,2019
6017,2019
6018,2019
6019,2020
6020,2020
6021,2020
6022,2020
6023,2021
6024,2021
6025,2021
6026,2021
6027,2022
6028,2022
6029,2022
6030,2019
6031,2019
6032,2019
6033,2019
6034,2020
6035,2020
6036,2020
6037,2020
6038,2021
6039,2021
6040,2021
6041,2021
6042,2022
6043,2022
6044,2022
6045,2019
6046,2019
6047,2019
6048,2019
6049,2020
6050,2020
6051,2020
6052,2020
6053,2021
6054,2021
6055,2021
6056,2021
6057,2022
6058,2022
6059,2022
6060,2019
6061,2019
6062,2019
6063,2019
6064,2020
6065,2020
6066,2020
6067,2020
6068,2021
6069,2021
6070,2021
6071,2021
6072,2022
6073,2022
6074,2022
6075,2019
6076,2019
6077,2019
6078,2019
6079,2020
6080,2020
6081,2020
6082,2020
6083,2021
6084,2021
6085,2021
6086,2021
6087,2022
6088,2022
6089,2022
6090,2019
6091,2019
6092,2019
6093,2019
6094,2020
6095,2020
6096,2020
6097,2020
6098,2021
6099,2021
6100,2021
6101,2021
6102,2022
6103,2022
6104,2022
6105,2019
6106,2019
6107,2019
6108,2019
6109,2020
6110,2020
6111,2020
6112,2020
6113,2021
6114,2021
6115,2021
6116,2021
6117,2022
6118,2022
6119,2022
6120,2019
6121,2019
6122,2019
6123,2019
6124,2020
6125,2020
6126,2020
6127,2020
6128,2021
6129,2021
6130,2021
6131,2021
6132,2022
6133,2022
6134,2022
6135,2019
6136,2019
6137,2019
6138,2019
6139,2020
6140,2020
6141,2020
6142,2020
6143,2021
6144,2021
6145,2021
6146,2021
6147,2022
6148,2022
6149,2022
6150,2019
6151,2019
6152,2019
6153,2019
6154,2020
6155,2020
6156,2020
6157,2020
6158,2021
6159,2021
6160,2021
6161,2021
6162,2022
6163,2022
6164,2022
6165,2019
6166,2019
6167,2019
6168,2019
6169,2020
6170,2020
6171,2020
6172,2020
6173,2021
6174,2021
6175,2021
6176,2021
6177,2022
6178,2022
6179,2022
6180,2019
6181,2019
6182,2019
6183,2019
6184,2020
6185,2020
6186,2020
6187,2020
6188,2021
6189,2021
6190,2021
6191,2021
6192,2022
6193,2022
6194,2022
6195,2019
6196,2019
6197,2019
6198,2019
6199,2020
6200,2020
6201,2020
6202,2020
6203,2021
6204,2021
6205,2021
6206,2021
6207,2022
6208,2022
6209,2022
6210,2019
6211,2019
6212,2019
6213,2019
6214,2020
6215,2020
6216,2020
6217,2020
6218,2021
6219,2021
6220,2021
6221,2021
6222,2022
6223,2022
6224,2022
6225,2019
6226,2019
6227,2019
6228,2019
6229,2020
6230,2020
6231,2020
6232,2020
6233,2021
6234,2021
6235,2021
6236,2021
6237,2022
6238,2022
6239,2022
6240,2019
6241,2019
6242,2019
6243,2019
6244,2020
6245,2020
6246,2020
6247,2020
6248,2021
6249,2021
6250,2021
6251,2021
6252,2022
6253,2022
6254,2022
6255,2019
6256,2019
6257,2019
6258,2019
6259,2020
6260,2020
6261,2020
6262,2020
6263,2021
6264,2021
6265,2021
6266,2021
6267,2022
6268,2022
6269,2022
6270,2019
6271,2019
6272,2019
6273,2019
6274,2020
6275,2020
6276,2020
6277,2020
6278,2021
6279,2021
6280,2021
6281,2021
6282,2022
6283,2022
6284,2022
6285,2019
6286,2019
6287,2019
6288,2019
6289,2020
6290,2020
6291,2020
6292,2020
6293,2021
6294,2021
6295,2021
6296,2021
6297,2022
6298,2022
6299,2022
6300,2019
6301,2019
6302,2019
6303,2019
6304,2020
6305,2020
6306,2020
6307,2020
6308,2021
6309,2021
6310,2021
6311,2021
6312,2022
6313,2022
6314,2022
6315,2019
6316,2019
6317,2019
6318,2019
6319,2020
6320,2020
6321,2020
6322,2020
6323,2021
6324,2021
6325,2021
6326,2021
6327,2022
6328,2022
6329,2022
6330,2019
6331,2019
6332,2019
6333,2019
6334,2020
6335,2020
6336,2020
6337,2020
6338,2021
6339,2021
6340,2021
6341,2021
6342,2022
6343,2022
6344,2022
6345,2019
6346,2019
6347,2019
6348,2019
6349,2020
6350,2020
6351,2020
6352,2020
6353,2021
6354,2021
6355,2021
6356,2021
6357,2022
6358,2022
6359,2022
6360,2019
6361,2019
6362,2019
6363,2019
6364,2020
6365,2020
6366,2020
6367,2020
6368,2021
6369,2021
6370,2021
6371,2021
6372,2022
6373,2022
6374,2022
6375,2019
6376,2019
6377,2019
6378,2019
6379,2020
6380,2020
6381,2020
6382,2020
6383,2021
6384,2021
6385,2021
6386,2021
6387,2022
6388,2022
6389,2022
6390,2019
6391,2019
6392,2019
6393,2019
6394,2020
6395,2020
6396,2020
6397,2020
6398,2021
6399,2021
6400,2021
6401,2021
6402,2022
6403,2022
6404,2022
6405,2019
6406,2019
6407,2019
6408,2019
6409,2020
6410,2020
6411,2020
6412,2020
6413,2021
6414,2021
6415,2021
6416,2021
6417,2022
6418,2022
6419,2022
6420,2019
6421,2019
6422,2019
6423,2019
6424,2020
6425,2020
6426,2020
6427,2020
6428,2021
6429,2021
6430,2021
6431,2021
6432,2022
6433,2022
6434,2022
6435,2019
6436,2019
6437,2019
6438,2019
6439,2020
6440,2020
6441,2020
6442,2020
6443,2021
6444,2021
6445,2021
6446,2021
6447,2022
6448,2022
6449,2022
6450,2019
6451,2019
6452,2019
6453,2019
6454,2020
6455,2020
6456,2020
6457,2020
6458,2021
6459,2021
6460,2021
6461,2021
6462,2022
6463,2022
6464,2022
6465,2019
6466,2019
6467,2019
6468,2019
6469,2020
6470,2020
6471,2020
6472,2020
6473,2021
6474,2021
6475,2021
6476,2021
6477,2022
6478,2022
6479,2022
6480,2019
6481,2019
6482,2019
6483,2019
6484,2020
6485,2020
6486,2020
6487,2020
6488,2021
6489,2021
6490,2021
6491,2021
6492,2022
6493,2022
6494,2022
6495,2019
6496,2019
6497,2019
6498,2019
6499,2020
6500,2020
6501,2020
6502,2020
6503,2021
6504,2021
6505,2021
6506,2021
6507,2022
6508,2022
6509,2022
6510,2019
6511,2019
6512,2019
6513,2019
6514,2020
6515,2020
6516,2020
6517,2020
6518,2021
6519,2021
6520,2021
6521,2021
6522,2022
6523,2022
6524,2022
6525,2019
6526,2019
6527,2019
6528,2019
6529,2020
6530,2020
6531,2020
6532,2020
6533,2021
6534,2021
6535,2021
6536,2021
6537,2022
6538,2022
6539,2022
6540,2019
6541,2019
6542,2019
6543,2019
6544,2020
6545,2020
6546,2020
6547,2020
6548,2021
6549,2021
6550,2021
6551,2021
6552,2022
6553,2022
6554,2022
6555,2019
6556,2019
6557,2019
6558,2019
6559,2020
6560,2020
6561,2020
6562,2020
6563,2021
6564,2021
6565,2021
6566,2021
6567,2022
6568,2022
6569,2022
6570,2019
6571,2019
6572,2019
6573,2019
6574,2020
6575,2020
6576,2020
6577,2020
6578,2021
6579,2021
6580,2021
6581,2021
6582,2022
6583,2022
6584,2022
6585,2019
6586,2019
6587,2019
6588,2019
6589,2020
6590,2020
6591,2020
6592,2020
6593,2021
6594,2021
6595,2021
6596,2021
6597,2022
6598,2022
6599,2022
6600,2019
6601,2019
6602,2019
6603,2019
6604,2020
6605,2020
6606,2020
6607,2020
6608,2021
6609,2021
6610,2021
6611,2021
6612,2022
6613,2022
6614,2022
6615,2019
6616,2019
6617,2019
6618,2019
6619,2020
6620,2020
6621,2020
6622,2020
6623,2021
6624,2021
6625,2021
6626,2021
6627,2022
6628,2022
6629,2022
6630,2019
6631,2019
6632,2019
6633,2019
6634,2020
6635,2020
6636,2020
6637,2020
6638,2021
6639,2021
6640,2021
6641,2021
6642,2022
6643,2022
6644,2022
6645,2019
6646,2019
6647,2019
6648,2019
6649,2020
6650,2020
6651,2020
6652,2020
6653,2021
6654,2021
6655,2021
6656,2021
6657,2022
6658,2022
6659,2022
6660,2019
6661,2019
6662,2019
6663,2019
6664,2020
6665,2020
6666,2020
6667,2020
6668,2021
6669,2021
6670,2021
6671,2021
6672,2022
6673,2022
6674,2022
6675,2019
6676,2019
6677,2019
6678,2019
6679,2020
6680,2020
6681,2020
6682,2020
6683,2021
6684,2021
6685,2021
6686,2021
6687,2022
6688,2022
6689,2022
6690,2019
6691,2019
6692,2019
6693,2019
6694,2020
6695,2020
6696,2020
6697,2020
6698,2021
6699,2021
6700,2021
6701,2021
6702,2022
6703,2022
6704,2022
6705,2019
6706,2019
6707,2019
6708,2019
6709,2020
6710,2020
6711,2020
6712,2020
6713,2021
6714,2021
6715,2021
6716,2021
6717,2022
6718,2022
6719,2022
6720,2019
6721,2019
6722,2019
6723,2019
6724,2020
6725,2020
6726,2020
6727,2020
6728,2021
6729,2021
6730,2021
6731,2021
6732,2022
6733,2022
6734,2022
6735,2019
6736,2019
6737,2019
6738,2019
6739,2020
6740,2020
6741,2020
6742,2020
6743,2021
6744,2021
6745,2021
6746,2021
6747,2022
6748,2022
6749,2022
6750,2019
6751,2019
6752,2019
6753,2019
6754,2020
6755,2020
6756,2020
6757,2020
6758,2021
6759,2021
6760,2021
6761,2021
6762,2022
6763,2022
6764,2022
6765,2019
6766,2019
6767,2019
6768,2019
6769,2020
6770,2020
6771,2020
6772,2020
6773,2021
6774,2021
6775,2021
6776,2021
6777,2022
6778,2022
6779,2022
6780,2019
6781,2019
6782,2019
6783,2019
6784,2020
6785,2020
6786,2020
6787,2020
6788,2021
6789,2021
6790,2021
6791,2021
6792,2022
6793,2022
6794,2022
6795,2019
6796,2019
6797,2019
6798,2019
6799,2020
6800,2020
6801,2020
6802,2020
6803,2021
6804,2021
6805,2021
6806,2021
6807,2022
6808,2022
6809,2022
6810,2019
6811,2019
6812,2019
6813,2019
6814,2020
6815,2020
6816,2020
6817,2020
6818,2021
6819,2021
6820,2021
6821,2021
6822,2022
6823,2022
6824,2022
6825,2019
6826,2019
6827,2019
6828,2019
6829,2020
6830,2020
6831,2020
6832,2020
6833,2021
6834,2021
6835,2021
6836,2021
6837,2022
6838,2022
6839,2022
6840,2019
6841,2019
6842,2019
6843,2019
6844,2020
6845,2020
6846,2020
6847,2020
6848,2021
6849,2021
6850,2021
6851,2021
6852,2022
6853,2022
6854,2022
6855,2019
6856,2019
6857,2019
6858,2019
6859,2020
6860,2020
6861,2020
6862,2020
6863,2021
6864,2021
6865,2021
6866,2021
6867,2022
6868,2022
6869,2022
6870,2019
6871,2019
6872,2019
6873,2019
6874,2020
6875,2020
6876,2020
6877,2020
6878,2021
6879,2021
6880,2021
6881,2021
6882,2022
6883,2022
6884,2022
6885,2019
6886,2019
6887,2019
6888,2019
6889,2020
6890,2020
6891,2020
6892,2020
6893,2021
6894,2021
6895,2021
6896,2021
6897,2022
6898,2022
6899,2022
6900,2019
6901,2019
6902,2019
6903,2019
6904,2020
6905,2020
6906,2020
6907,2020
6908,2021
6909,2021
6910,2021
6911,2021
6912,2022
6913,2022
6914,2022
6915,2019
6916,2019
6917,2019
6918,2019
6919,2020
6920,2020
6921,2020
6922,2020
6923,2021
6924,2021
6925,2021
6926,2021
6927,2022
6928,2022
6929,2022
6930,2019
6931,2019
6932,2019
6933,2019
6934,2020
6935,2020
6936,2020
6937,2020
6938,2021
6939,2021
6940,2021
6941,2021
6942,2022
6943,2022
6944,2022
6945,2019
6946,2019
6947,2019
6948,2019
6949,2020
6950,2020
6951,2020
6952,2020
6953,2021
6954,2021
6955,2021
6956,2021
6957,2022
6958,2022
6959,2022
6960,2019
6961,2019
6962,2019
6963,2019
6964,2020
6965,2020
6966,2020
6967,2020
6968,2021
6969,2021
6970,2021
6971,2021
6972,2022
6973,2022
6974,2022
6975,2019
6976,2019
6977,2019
6978,2019
6979,2020
6980,2020
6981,2020
6982,2020
6983,2021
6984,2021
6985,2021
6986,2021
6987,2022
6988,2022
6989,2022
6990,2019
6991,2019
6992,2019
6993,2019
6994,2020
6995,2020
6996,2020
6997,2020
6998,2021
6999,2021
7000,2021
7001,2021
7002,2022
7003,2022
7004,2022
7005,2019
7006,2019
7007,2019
7008,2019
7009,2020
7010,2020
7011,2020
7012,2020
7013,2021
7014,2021
7015,2021
7016,2021
7017,2022
7018,2022
7019,2022
7020,2019
7021,2019
7022,2019
7023,2019
7024,2020
7025,2020
7026,2020
7027,2020
7028,2021
7029,2021
7030,2021
7031,2021
7032,2022
7033,2022
7034,2022
7035,2019
7036,2019
7037,2019
7038,2019
7039,2020
7040,2020
7041,2020
7042,2020
7043,2021
7044,2021
7045,2021
7046,2021
7047,2022
7048,2022
7049,2022
7050,2019
7051,2019
7052,2019
7053,2019
7054,2020
7055,2020
7056,2020
7057,2020
7058,2021
7059,2021
7060,2021
7061,2021
7062,2022
7063,2022
7064,2022
7065,2019
7066,2019
7067,2019
7068,2019
7069,2020
7070,2020
7071,2020
7072,2020
7073,2021
7074,2021
7075,2021
7076,2021
7077,2022
7078,2022
7079,2022
7080,2019
7081,2019
7082,2019
7083,2019
7084,2020
7085,2020
7086,2020
7087,2020
7088,2021
7089,2021
7090,2021
7091,2021
7092,2022
7093,2022
7094,2022
7095,2019
7096,2019
7097,2019
7098,2019
7099,2020
7100,2020
7101,2020
7102,2020
7103,2021
7104,2021
7105,2021
7106,2021
7107,2022
7108,2022
7109,2022
7110,2019
7111,2019
7112,2019
7113,2019
7114,2020
7115,2020
7116,2020
7117,2020
7118,2021
7119,2021
7120,2021
7121,2021
7122,2022
7123,2022
7124,2022
7125,2019
7126,2019
7127,2019
7128,2019
7129,2020
7130,2020
7131,2020
7132,2020
7133,2021
7134,2021
7135,2021
7136,2021
7137,2022
7138,2022
7139,2022
7140,2019
7141,2019
7142,2019
7143,2019
7144,2020
7145,2020
7146,2020
7147,2020
7148,2021
7149,2021
7150,2021
7151,2021
7152,2022
7153,2022
7154,2022
7155,2019
7156,2019
7157,2019
7158,2019
7159,2020
7160,2020
7161,2020
