year,expenditures,protocol_id,index
2020,Transport,Expenditure,912
2020,Transport,Expenditure,933
2020,Purchase of vehicles,Expenditure,942
2020,Purchase of vehicles,Expenditure,941
2020,Purchase of vehicles,Expenditure,938
2020,Purchase of vehicles,Expenditure,965
2020,Private transport supplies and services,Expenditure,990
2020,Private transport supplies and services,Expenditure,910
2020,Private transport supplies and services,Expenditure,924
2020,Private transport supplies and services,Expenditure,927
2020,Petrol,Expenditure,1002
2020,Petrol,Expenditure,882
2020,Petrol,Expenditure,898
2020,Petrol,Expenditure,902
2020,Passenger transport services,Expenditure,889
2020,Passenger transport services,Expenditure,885
2020,Passenger transport services,Expenditure,867
2020,Passenger transport services,Expenditure,924
2020,Communication,Expenditure,768
2020,Communication,Expenditure,777
2020,Communication,Expenditure,752
2020,Communication,Expenditure,759
2020,Postal services,Expenditure,1223
2020,Postal services,Expenditure,1226
2020,Postal services,Expenditure,1235
2020,Postal services,Expenditure,1235
2020,Telecommunication equipment,Expenditure,368
2020,Telecommunication equipment,Expenditure,398
2020,Telecommunication equipment,Expenditure,339
2020,Telecommunication equipment,Expenditure,366
2020,Telecommunication services,Expenditure,828
2020,Telecommunication services,Expenditure,824
2020,Telecommunication services,Expenditure,825
2020,Telecommunication services,Expenditure,818
2020,Recreation and culture,Expenditure,1039
2020,Recreation and culture,Expenditure,1026
2020,Recreation and culture,Expenditure,1031
2020,Recreation and culture,Expenditure,1065
2020,Audio-visual and computing equipment,Expenditure,515
2020,Audio-visual and computing equipment,Expenditure,498
2020,Audio-visual and computing equipment,Expenditure,515
2020,Audio-visual and computing equipment,Expenditure,529
2020,Major recreational and cultural equipment,Expenditure,1105
2020,Major recreational and cultural equipment,Expenditure,1112
2020,Major recreational and cultural equipment,Expenditure,1123
2020,Major recreational and cultural equipment,Expenditure,1126
2020,Other recreational equipment and supplies,Expenditure,1043
2020,Other recreational equipment and supplies,Expenditure,1053
2020,Other recreational equipment and supplies,Expenditure,1040
2020,Other recreational equipment and supplies,Expenditure,1047
2020,Recreational and cultural services,Expenditure,1084
2020,Recreational and cultural services,Expenditure,1073
2020,Recreational and cultural services,Expenditure,1099
2020,Recreational and cultural services,Expenditure,1111
2020,"Newspapers, books and stationery",Expenditure,1162
2020,"Newspapers, books and stationery",Expenditure,1215
2020,"Newspapers, books and stationery",Expenditure,1209
2020,"Newspapers, books and stationery",Expenditure,1246
2020,Accommodation services,Expenditure,1325
2020,Accommodation services,Expenditure,1267
2020,Accommodation services,Expenditure,1253
2020,Accommodation services,Expenditure,1412
2020,Education,Expenditure,1052
2020,Education,Expenditure,1052
2020,Education,Expenditure,1062
2020,Education,Expenditure,1064
2020,Early childhood education,Expenditure,1109
2020,Early childhood education,Expenditure,1109
2020,Early childhood education,Expenditure,1137
2020,Early childhood education,Expenditure,1141
2020,Primary and secondary education,Expenditure,1189
2020,Primary and secondary education,Expenditure,1189
2020,Primary and secondary education,Expenditure,1189
2020,Primary and secondary education,Expenditure,1189
2020,Tertiary and other post school education,Expenditure,924
2020,Tertiary and other post school education,Expenditure,924
2020,Tertiary and other post school education,Expenditure,924
2020,Tertiary and other post school education,Expenditure,924
2020,Other educational fees,Expenditure,1084
2020,Other educational fees,Expenditure,1084
2020,Other educational fees,Expenditure,1084
2020,Other educational fees,Expenditure,1084
2020,Miscellaneous goods and services,Expenditure,1175
2020,Miscellaneous goods and services,Expenditure,1180
2020,Miscellaneous goods and services,Expenditure,1179
2020,Miscellaneous goods and services,Expenditure,1184
2020,Personal care,Expenditure,1041
2020,Personal care,Expenditure,1044
2020,Personal care,Expenditure,1029
2020,Personal care,Expenditure,1031
2020,Personal effects,Expenditure,1085
2020,Personal effects,Expenditure,1071
2020,Personal effects,Expenditure,1104
2020,Personal effects,Expenditure,1106
2020,Insurance,Expenditure,1255
2020,Insurance,Expenditure,1263
2020,Insurance,Expenditure,1265
2020,Insurance,Expenditure,1269
2020,Credit services,Expenditure,847
2020,Credit services,Expenditure,846
2020,Credit services,Expenditure,846
2020,Credit services,Expenditure,847
2020,Other miscellaneous services,Expenditure,1181
2020,Other miscellaneous services,Expenditure,1184
2020,Other miscellaneous services,Expenditure,1188
2020,Other miscellaneous services,Expenditure,1200
2020,Interest payments,Expenditure,1094
2020,Interest payments,Expenditure,1072
2020,Interest payments,Expenditure,1003
2020,Interest payments,Expenditure,967
2020,Interest payments,Expenditure,1094
2020,Interest payments,Expenditure,1072
2020,Interest payments,Expenditure,1003
2020,Interest payments,Expenditure,967
2020,All groups,Expenditure,1066
2020,All groups,Expenditure,1059
2020,All groups,Expenditure,1059
2020,All groups,Expenditure,1062
2021,Fruit and vegetables,Expenditure,1115
2021,Actual rentals for housing,Expenditure,1189
2021,Petrol,Expenditure,1165
2021,Petrol,Expenditure,1081
2021,Recreational and cultural services,Expenditure,1117
2021,Actual rentals for housing,Expenditure,1201
2021,Actual rentals for housing,Expenditure,1210
2021,Actual rentals for housing,Expenditure,1225
2021,Food,Expenditure,1087
2021,Food,Expenditure,1105
2021,Food,Expenditure,1135
2021,Food,Expenditure,1124
2021,Insurance,Expenditure,1301
2021,Insurance,Expenditure,1312
2021,Property rates and related services,Expenditure,1320
2021,Petrol,Expenditure,1015
2021,Petrol,Expenditure,956
2021,Food,Expenditure,1069
2021,"Glassware, tableware and household utensils",Expenditure,1023
2021,Clothing and footwear,Expenditure,1013
2021,Other recreational equipment and supplies,Expenditure,1098
2021,Footwear,Expenditure,1041
2021,Footwear,Expenditure,1030
2021,Fruit and vegetables,Expenditure,1072
2021,Fruit and vegetables,Expenditure,1163
2021,Fruit and vegetables,Expenditure,1294
2021,Fruit and vegetables,Expenditure,1140
2021,Purchase of vehicles,Expenditure,988
2021,Purchase of vehicles,Expenditure,1006
2021,Purchase of vehicles,Expenditure,996
2021,Property maintenance,Expenditure,1211
2021,Private transport supplies and services,Expenditure,1012
2021,Private transport supplies and services,Expenditure,961
2021,Private transport supplies and services,Expenditure,917
2021,Credit services,Expenditure,769
2021,Property maintenance,Expenditure,1227
2021,Property maintenance,Expenditure,1243
2021,Property maintenance,Expenditure,1275
2021,"Meat, poultry and fish",Expenditure,1052
2021,"Meat, poultry and fish",Expenditure,1052
2021,"Meat, poultry and fish",Expenditure,1084
2021,"Meat, poultry and fish",Expenditure,1091
2021,Footwear,Expenditure,1025
2021,Footwear,Expenditure,1009
2021,Electricity,Expenditure,1084
2021,Private transport supplies and services,Expenditure,881
2021,All groups,Expenditure,1157
2021,All groups,Expenditure,1146
2021,All groups,Expenditure,1124
2021,"Newspapers, books and stationery",Expenditure,1197
2021,"Newspapers, books and stationery",Expenditure,1220
2021,"Newspapers, books and stationery",Expenditure,1217
2021,"Newspapers, books and stationery",Expenditure,1263
2021,Grocery food,Expenditure,1028
2021,Grocery food,Expenditure,1031
2021,Grocery food,Expenditure,1045
2021,Grocery food,Expenditure,1057
2021,All groups,Expenditure,1113
2021,Purchase of vehicles,Expenditure,1013
2021,Other recreational equipment and supplies,Expenditure,1143
2021,Purchase of vehicles,Expenditure,1119
2021,Purchase of vehicles,Expenditure,1089
2021,Purchase of vehicles,Expenditure,1083
2021,Purchase of vehicles,Expenditure,1053
2021,Other recreational equipment and supplies,Expenditure,1160
2021,Restaurant meals and ready-to-eat food,Expenditure,1199
2021,Property rates and related services,Expenditure,1320
2021,Cigarettes and tobacco,Expenditure,1856
2021,Non-alcoholic beverages,Expenditure,1055
2021,Non-alcoholic beverages,Expenditure,1050
2021,Non-alcoholic beverages,Expenditure,1057
2021,Non-alcoholic beverages,Expenditure,1055
2021,Property rates and related services,Expenditure,1320
2021,Property rates and related services,Expenditure,1412
2021,Property rates and related services,Expenditure,1413
2021,Credit services,Expenditure,791
2021,Credit services,Expenditure,791
2021,Credit services,Expenditure,788
2021,Transport,Expenditure,1028
2021,Cigarettes and tobacco,Expenditure,1859
2021,Cigarettes and tobacco,Expenditure,1858
2021,Cigarettes and tobacco,Expenditure,1862
2021,"Meat, poultry and fish",Expenditure,1080
2021,Restaurant meals and ready-to-eat food,Expenditure,1189
2021,Restaurant meals and ready-to-eat food,Expenditure,1211
2021,Restaurant meals and ready-to-eat food,Expenditure,1223
2021,Restaurant meals and ready-to-eat food,Expenditure,1235
2021,Credit services,Expenditure,736
2021,Education,Expenditure,1043
2021,Education,Expenditure,1043
2021,Transport,Expenditure,979
2021,Transport,Expenditure,935
2021,Transport,Expenditure,907
2021,Interest payments,Expenditure,953
2021,"Meat, poultry and fish",Expenditure,1079
2021,Education,Expenditure,1051
2021,Education,Expenditure,1051
2021,Accommodation services,Expenditure,1405
2021,Alcoholic beverages and tobacco,Expenditure,1211
2021,Alcoholic beverages and tobacco,Expenditure,1214
2021,Alcoholic beverages and tobacco,Expenditure,1223
2021,Alcoholic beverages and tobacco,Expenditure,1217
2021,Electricity,Expenditure,1087
2021,Property maintenance,Expenditure,1245
2021,Local authority rates and payments,Expenditure,1343
2021,Local authority rates and payments,Expenditure,1343
2021,Local authority rates and payments,Expenditure,1439
2021,Hospital services,Expenditure,1284
2021,Hospital services,Expenditure,1266
2021,Accommodation services,Expenditure,1419
2021,Accommodation services,Expenditure,1471
2021,Accommodation services,Expenditure,1474
2021,Local authority rates and payments,Expenditure,1439
2021,Alcoholic beverages,Expenditure,1060
2021,Alcoholic beverages,Expenditure,1065
2021,Alcoholic beverages,Expenditure,1075
2021,Alcoholic beverages,Expenditure,1068
2021,Electricity,Expenditure,1089
2021,Clothing,Expenditure,1033
2021,Electricity,Expenditure,1087
2021,Hospital services,Expenditure,1233
2021,Hospital services,Expenditure,1231
2021,Interest payments,Expenditure,905
2021,Interest payments,Expenditure,908
2021,Interest payments,Expenditure,903
2021,Property rates and related services,Expenditure,1320
2021,Personal care,Expenditure,1033
2021,Personal care,Expenditure,1040
2021,Cigarettes and tobacco,Expenditure,1864
2021,Cigarettes and tobacco,Expenditure,1859
2021,Cigarettes and tobacco,Expenditure,1861
2021,Cigarettes and tobacco,Expenditure,1858
2021,Personal care,Expenditure,1052
2021,Personal care,Expenditure,1072
2021,Household energy,Expenditure,1095
2021,Household energy,Expenditure,1100
2021,Out-patient services,Expenditure,1129
2021,Out-patient services,Expenditure,1117
2021,Out-patient services,Expenditure,1110
2021,Household energy,Expenditure,1098
2021,Household energy,Expenditure,1088
2021,Health,Expenditure,1101
2021,Health,Expenditure,1110
2021,Primary and secondary education,Expenditure,1109
2021,Alcoholic beverages,Expenditure,1074
2021,Other miscellaneous services,Expenditure,1214
2021,Food,Expenditure,1109
2021,Clothing and footwear,Expenditure,992
2021,Tertiary and other post school education,Expenditure,941
2021,Tertiary and other post school education,Expenditure,941
2021,Tertiary and other post school education,Expenditure,941
2021,Tertiary and other post school education,Expenditure,941
2021,Other miscellaneous services,Expenditure,1240
2021,Other miscellaneous services,Expenditure,1254
2021,Interest payments,Expenditure,953
2021,Primary and secondary education,Expenditure,1109
2021,Primary and secondary education,Expenditure,1109
2021,Primary and secondary education,Expenditure,1109
2021,Interest payments,Expenditure,905
2021,Clothing and footwear,Expenditure,1032
2021,Clothing and footwear,Expenditure,1032
2021,Clothing and footwear,Expenditure,1034
2021,Private transport supplies and services,Expenditure,973
2021,Other educational fees,Expenditure,1102
2021,Other educational fees,Expenditure,1102
2021,Other educational fees,Expenditure,1102
2021,Other educational fees,Expenditure,1102
2021,Private transport supplies and services,Expenditure,1014
2021,Private transport supplies and services,Expenditure,1065
2021,Private transport supplies and services,Expenditure,1124
2021,Electricity,Expenditure,1086
2021,Electricity,Expenditure,1091
2021,Early childhood education,Expenditure,1192
2021,Early childhood education,Expenditure,1192
2021,Electricity,Expenditure,1088
2021,Electricity,Expenditure,1076
2021,Out-patient services,Expenditure,1097
2021,Other miscellaneous services,Expenditure,1267
2021,Miscellaneous goods and services,Expenditure,1185
2021,Miscellaneous goods and services,Expenditure,1200
2021,Miscellaneous goods and services,Expenditure,1217
2021,Miscellaneous goods and services,Expenditure,1229
2021,Household energy,Expenditure,1096
2021,Household energy,Expenditure,1098
2021,Interest payments,Expenditure,908
2021,Early childhood education,Expenditure,1170
2021,Early childhood education,Expenditure,1170
2021,Interest payments,Expenditure,903
2021,Household energy,Expenditure,1096
2021,Clothing,Expenditure,1028
2021,Clothing,Expenditure,1028
2021,Clothing,Expenditure,1002
2021,Food,Expenditure,1115
2021,Personal care,Expenditure,997
2021,Personal care,Expenditure,1004
2021,Personal care,Expenditure,1026
2021,Personal care,Expenditure,1046
2021,Household contents and services,Expenditure,1096
2021,Property maintenance,Expenditure,1222
2021,Household contents and services,Expenditure,1018
2021,Education,Expenditure,1081
2021,Education,Expenditure,1081
2021,Education,Expenditure,1075
2021,Education,Expenditure,1075
2021,Food,Expenditure,1084
2021,Education,Expenditure,1078
2021,Education,Expenditure,1078
2021,Clothing,Expenditure,994
2021,Personal effects,Expenditure,1160
2021,Personal effects,Expenditure,1178
2021,Personal effects,Expenditure,1183
2021,Personal effects,Expenditure,1200
2021,Household contents and services,Expenditure,1027
2021,Household contents and services,Expenditure,1040
2021,Household contents and services,Expenditure,1064
2021,Health,Expenditure,1118
2021,Health,Expenditure,1128
2021,Household contents and services,Expenditure,1059
2021,Accommodation services,Expenditure,1452
2021,Clothing,Expenditure,1024
2021,Clothing,Expenditure,1024
2021,Clothing,Expenditure,1025
2021,Household contents and services,Expenditure,1034
2021,Insurance,Expenditure,1286
2021,Insurance,Expenditure,1299
2021,Insurance,Expenditure,1315
2021,Insurance,Expenditure,1326
2021,Other miscellaneous services,Expenditure,1348
2021,Other miscellaneous services,Expenditure,1337
2021,Other miscellaneous services,Expenditure,1322
2021,Accommodation services,Expenditure,1425
2021,Accommodation services,Expenditure,1388
2021,Accommodation services,Expenditure,1395
2021,Property maintenance,Expenditure,1209
2021,Property maintenance,Expenditure,1192
2021,Interest payments,Expenditure,938
2021,"Medical products, appliances and equipment",Expenditure,985
2021,"Medical products, appliances and equipment",Expenditure,989
2021,Credit services,Expenditure,788
2021,Credit services,Expenditure,787
2021,Credit services,Expenditure,784
2021,Credit services,Expenditure,731
2021,Interest payments,Expenditure,950
2021,"Furniture, furnishings and floor coverings",Expenditure,1042
2021,"Furniture, furnishings and floor coverings",Expenditure,1041
2021,"Furniture, furnishings and floor coverings",Expenditure,1050
2021,"Furniture, furnishings and floor coverings",Expenditure,1142
2021,"Newspapers, books and stationery",Expenditure,1337
2021,"Newspapers, books and stationery",Expenditure,1309
2021,"Medical products, appliances and equipment",Expenditure,996
2021,"Medical products, appliances and equipment",Expenditure,1003
2021,Education,Expenditure,1085
2021,Education,Expenditure,1085
2021,Other miscellaneous services,Expenditure,1162
2021,Other miscellaneous services,Expenditure,1193
2021,Other miscellaneous services,Expenditure,1210
2021,Other miscellaneous services,Expenditure,1218
2021,Interest payments,Expenditure,947
2021,Interest payments,Expenditure,1004
2021,Household contents and services,Expenditure,1023
2021,"Newspapers, books and stationery",Expenditure,1315
2021,"Newspapers, books and stationery",Expenditure,1262
2021,Other miscellaneous services,Expenditure,1278
2021,Early childhood education,Expenditure,1145
2021,Early childhood education,Expenditure,1145
2021,Early childhood education,Expenditure,1166
2021,Footwear,Expenditure,979
2021,Footwear,Expenditure,1053
2021,Interest payments,Expenditure,945
2021,Interest payments,Expenditure,953
2021,Interest payments,Expenditure,949
2021,Interest payments,Expenditure,1003
2021,Early childhood education,Expenditure,1166
2021,Clothing and footwear,Expenditure,1030
2021,Clothing and footwear,Expenditure,1024
2021,Petrol,Expenditure,967
2021,Recreational and cultural services,Expenditure,1060
2021,Recreational and cultural services,Expenditure,1052
2021,Recreational and cultural services,Expenditure,1045
2021,Footwear,Expenditure,1056
2021,Footwear,Expenditure,1059
2021,Household textiles,Expenditure,989
2021,Household textiles,Expenditure,1030
2021,Interest payments,Expenditure,945
2021,Interest payments,Expenditure,953
2021,Interest payments,Expenditure,949
2021,Interest payments,Expenditure,1003
2021,Household textiles,Expenditure,1077
2021,Household textiles,Expenditure,1054
2021,Recreation and culture,Expenditure,1077
2021,Recreational and cultural services,Expenditure,1050
2021,Restaurant meals and ready-to-eat food,Expenditure,1249
2021,"Furniture, furnishings and floor coverings",Expenditure,1064
2021,Credit services,Expenditure,711
2021,Credit services,Expenditure,752
2021,Credit services,Expenditure,757
2021,Credit services,Expenditure,758
2021,Petrol,Expenditure,1025
2021,All groups,Expenditure,1099
2021,All groups,Expenditure,1110
2021,All groups,Expenditure,1130
2021,All groups,Expenditure,1142
2021,Petrol,Expenditure,1092
2021,Petrol,Expenditure,1175
2021,Household energy,Expenditure,1079
2021,Other recreational equipment and supplies,Expenditure,1157
2021,Other recreational equipment and supplies,Expenditure,1143
2021,Other recreational equipment and supplies,Expenditure,1118
2021,Other recreational equipment and supplies,Expenditure,1091
2021,Health,Expenditure,1081
2021,Household appliances,Expenditure,1027
2021,Alcoholic beverages,Expenditure,1081
2021,Alcoholic beverages,Expenditure,1075
2021,Food,Expenditure,1078
2021,Food,Expenditure,1093
2021,Food,Expenditure,1123
2021,Food,Expenditure,1118
2021,Household appliances,Expenditure,1025
2021,Household appliances,Expenditure,1040
2021,Household appliances,Expenditure,1029
2021,Interest payments,Expenditure,938
2021,Interest payments,Expenditure,950
2021,Interest payments,Expenditure,947
2021,Major recreational and cultural equipment,Expenditure,1140
2021,Alcoholic beverages,Expenditure,1071
2021,Housing and household utilities,Expenditure,1197
2021,Housing and household utilities,Expenditure,1207
2021,Housing and household utilities,Expenditure,1234
2021,Fruit and vegetables,Expenditure,1092
2021,Fruit and vegetables,Expenditure,1154
2021,Fruit and vegetables,Expenditure,1281
2021,Fruit and vegetables,Expenditure,1172
2021,Interest payments,Expenditure,1004
2021,Property maintenance,Expenditure,1254
2021,Property maintenance,Expenditure,1222
2021,Major recreational and cultural equipment,Expenditure,1118
2021,Major recreational and cultural equipment,Expenditure,1094
2021,Major recreational and cultural equipment,Expenditure,1088
2021,Insurance,Expenditure,1341
2021,Housing and household utilities,Expenditure,1245
2021,Property maintenance,Expenditure,1207
2021,Clothing and footwear,Expenditure,1024
2021,Clothing and footwear,Expenditure,999
2021,"Meat, poultry and fish",Expenditure,1059
2021,"Meat, poultry and fish",Expenditure,1058
2021,"Meat, poultry and fish",Expenditure,1086
2021,"Meat, poultry and fish",Expenditure,1097
2021,Property maintenance,Expenditure,1193
2021,"Glassware, tableware and household utensils",Expenditure,969
2021,"Glassware, tableware and household utensils",Expenditure,968
2021,"Glassware, tableware and household utensils",Expenditure,975
2021,"Glassware, tableware and household utensils",Expenditure,974
2021,Audio-visual and computing equipment,Expenditure,442
2021,Audio-visual and computing equipment,Expenditure,418
2021,Health,Expenditure,1074
2021,Health,Expenditure,1072
2021,Health,Expenditure,1066
2021,Household appliances,Expenditure,1034
2021,Grocery food,Expenditure,1024
2021,Grocery food,Expenditure,1028
2021,Grocery food,Expenditure,1043
2021,Grocery food,Expenditure,1056
2021,Household energy,Expenditure,1090
2021,Interest payments,Expenditure,976
2021,Insurance,Expenditure,1331
2021,Audio-visual and computing equipment,Expenditure,402
2021,Audio-visual and computing equipment,Expenditure,448
2021,Insurance,Expenditure,1315
2021,Insurance,Expenditure,1303
2021,Interest payments,Expenditure,991
2021,Other miscellaneous services,Expenditure,1233
2021,Other miscellaneous services,Expenditure,1256
2021,Other miscellaneous services,Expenditure,1270
2021,Non-alcoholic beverages,Expenditure,1050
2021,Non-alcoholic beverages,Expenditure,1045
2021,Non-alcoholic beverages,Expenditure,1053
2021,Non-alcoholic beverages,Expenditure,1050
2021,Actual rentals for housing,Expenditure,1244
2021,Actual rentals for housing,Expenditure,1228
2021,Interest payments,Expenditure,988
2021,All groups,Expenditure,1085
2021,Recreation and culture,Expenditure,1064
2021,Recreation and culture,Expenditure,1046
2021,Recreation and culture,Expenditure,1031
2021,Actual rentals for housing,Expenditure,1187
2021,Actual rentals for housing,Expenditure,1199
2021,Actual rentals for housing,Expenditure,1208
2021,Actual rentals for housing,Expenditure,1223
2021,Restaurant meals and ready-to-eat food,Expenditure,1194
2021,Restaurant meals and ready-to-eat food,Expenditure,1217
2021,Restaurant meals and ready-to-eat food,Expenditure,1229
2021,Restaurant meals and ready-to-eat food,Expenditure,1242
2021,Tools and equipment for house and garden,Expenditure,984
2021,Tools and equipment for house and garden,Expenditure,984
2021,Tools and equipment for house and garden,Expenditure,990
2021,Recreation and culture,Expenditure,1030
2021,Tools and equipment for house and garden,Expenditure,1020
2021,All groups,Expenditure,1097
2021,All groups,Expenditure,1117
2021,All groups,Expenditure,1133
2021,Other educational fees,Expenditure,1076
2021,Other educational fees,Expenditure,1076
2021,Personal effects,Expenditure,1130
2021,Alcoholic beverages and tobacco,Expenditure,1338
2021,Alcoholic beverages and tobacco,Expenditure,1339
2021,Alcoholic beverages and tobacco,Expenditure,1344
2021,Alcoholic beverages and tobacco,Expenditure,1338
2021,Personal effects,Expenditure,1129
2021,Grocery food,Expenditure,1059
2021,Primary and secondary education,Expenditure,1137
2021,Telecommunication services,Expenditure,877
2021,Telecommunication services,Expenditure,864
2021,Telecommunication services,Expenditure,870
2021,Telecommunication services,Expenditure,881
2021,Passenger transport services,Expenditure,948
2021,Other household supplies and services,Expenditure,1024
2021,Other household supplies and services,Expenditure,996
2021,Other miscellaneous services,Expenditure,1282
2021,Alcoholic beverages,Expenditure,1063
2021,Alcoholic beverages,Expenditure,1067
2021,Alcoholic beverages,Expenditure,1073
2021,Alcoholic beverages,Expenditure,1066
2021,Passenger transport services,Expenditure,925
2021,Other household supplies and services,Expenditure,1028
2021,Other household supplies and services,Expenditure,1058
2021,Other household supplies and services,Expenditure,1064
2021,Other household supplies and services,Expenditure,1088
2021,Primary and secondary education,Expenditure,1137
2021,Telecommunication equipment,Expenditure,332
2021,Early childhood education,Expenditure,1141
2021,Early childhood education,Expenditure,1141
2021,Early childhood education,Expenditure,1162
2021,Actual rentals for housing,Expenditure,1187
2021,Cigarettes and tobacco,Expenditure,1869
2021,Cigarettes and tobacco,Expenditure,1864
2021,Cigarettes and tobacco,Expenditure,1865
2021,Cigarettes and tobacco,Expenditure,1863
2021,Cigarettes and tobacco,Expenditure,1858
2021,Cigarettes and tobacco,Expenditure,1860
2021,Personal effects,Expenditure,1131
2021,Telecommunication equipment,Expenditure,285
2021,Telecommunication equipment,Expenditure,293
2021,Telecommunication equipment,Expenditure,332
2021,Personal effects,Expenditure,1134
2021,Actual rentals for housing,Expenditure,1199
2021,Actual rentals for housing,Expenditure,1208
2021,Actual rentals for housing,Expenditure,1223
2021,Cigarettes and tobacco,Expenditure,1859
2021,Clothing and footwear,Expenditure,994
2021,Clothing and footwear,Expenditure,1021
2021,Clothing and footwear,Expenditure,1022
2021,Clothing and footwear,Expenditure,1024
2021,Interest payments,Expenditure,1049
2021,Passenger transport services,Expenditure,1106
2021,Passenger transport services,Expenditure,1130
2021,"Medical products, appliances and equipment",Expenditure,1006
2021,"Medical products, appliances and equipment",Expenditure,997
2021,Postal services,Expenditure,1288
2021,Postal services,Expenditure,1285
2021,Health,Expenditure,1098
2021,Health,Expenditure,1106
2021,Other household supplies and services,Expenditure,991
2021,Other household supplies and services,Expenditure,968
2021,Clothing,Expenditure,1003
2021,Clothing,Expenditure,1028
2021,Clothing,Expenditure,1029
2021,Clothing,Expenditure,1031
2021,Health,Expenditure,1110
2021,Health,Expenditure,1117
2021,"Medical products, appliances and equipment",Expenditure,992
2021,Postal services,Expenditure,1261
2021,Postal services,Expenditure,1264
2021,Food,Expenditure,1085
2021,Food,Expenditure,1103
2021,Food,Expenditure,1134
2021,Personal care,Expenditure,1042
2021,Early childhood education,Expenditure,1162
2021,Personal care,Expenditure,1019
2021,Footwear,Expenditure,953
2021,Footwear,Expenditure,984
2021,Footwear,Expenditure,985
2021,Footwear,Expenditure,990
2021,Personal care,Expenditure,995
2021,Food,Expenditure,1125
2021,Actual rentals for housing,Expenditure,1217
2021,Actual rentals for housing,Expenditure,1204
2021,Communication,Expenditure,847
2021,Communication,Expenditure,830
2021,Communication,Expenditure,836
2021,Primary and secondary education,Expenditure,1137
2021,"Medical products, appliances and equipment",Expenditure,1009
2021,Property maintenance,Expenditure,1206
2021,Property maintenance,Expenditure,1223
2021,Housing and household utilities,Expenditure,1193
2021,Housing and household utilities,Expenditure,1202
2021,Housing and household utilities,Expenditure,1222
2021,Housing and household utilities,Expenditure,1231
2021,"Medical products, appliances and equipment",Expenditure,1001
2021,"Medical products, appliances and equipment",Expenditure,991
2021,"Medical products, appliances and equipment",Expenditure,983
2021,Communication,Expenditure,850
2021,Primary and secondary education,Expenditure,1137
2021,Household appliances,Expenditure,1027
2021,Cigarettes and tobacco,Expenditure,1864
2021,Property maintenance,Expenditure,1243
2021,Property maintenance,Expenditure,1278
2021,Personal care,Expenditure,987
2021,Recreational and cultural services,Expenditure,1081
2021,Actual rentals for housing,Expenditure,1188
2021,Actual rentals for housing,Expenditure,1201
2021,Actual rentals for housing,Expenditure,1212
2021,Actual rentals for housing,Expenditure,1228
2021,Recreational and cultural services,Expenditure,1068
2021,Recreational and cultural services,Expenditure,1077
2021,"Medical products, appliances and equipment",Expenditure,985
2021,Passenger transport services,Expenditure,1135
2021,Passenger transport services,Expenditure,1093
2021,Passenger transport services,Expenditure,975
2021,Passenger transport services,Expenditure,1008
2021,Recreational and cultural services,Expenditure,1084
2021,Major recreational and cultural equipment,Expenditure,1063
2021,Tools and equipment for house and garden,Expenditure,1015
2021,Tools and equipment for house and garden,Expenditure,985
2021,Actual rentals for housing,Expenditure,1188
2021,Actual rentals for housing,Expenditure,1201
2021,Actual rentals for housing,Expenditure,1212
2021,Actual rentals for housing,Expenditure,1228
2021,All groups,Expenditure,1070
2021,Out-patient services,Expenditure,1146
2021,Out-patient services,Expenditure,1167
2021,Out-patient services,Expenditure,1179
2021,Out-patient services,Expenditure,1196
2021,Actual rentals for housing,Expenditure,1233
2021,Petrol,Expenditure,1160
2021,Tools and equipment for house and garden,Expenditure,984
2021,Fruit and vegetables,Expenditure,1067
2021,Fruit and vegetables,Expenditure,1155
2021,Alcoholic beverages and tobacco,Expenditure,1489
2021,Property maintenance,Expenditure,1211
2021,Property maintenance,Expenditure,1225
2021,Property maintenance,Expenditure,1241
2021,Property maintenance,Expenditure,1268
2021,Miscellaneous goods and services,Expenditure,1266
2021,Miscellaneous goods and services,Expenditure,1254
2021,Miscellaneous goods and services,Expenditure,1236
2021,Petrol,Expenditure,1077
2021,Petrol,Expenditure,1011
2021,Petrol,Expenditure,953
2021,Miscellaneous goods and services,Expenditure,1215
2021,Alcoholic beverages and tobacco,Expenditure,1494
2021,Property rates and related services,Expenditure,1316
2021,Property rates and related services,Expenditure,1316
2021,Property rates and related services,Expenditure,1405
2021,Property rates and related services,Expenditure,1316
2021,Property rates and related services,Expenditure,1316
2021,Property rates and related services,Expenditure,1408
2021,Property rates and related services,Expenditure,1408
2021,Personal effects,Expenditure,1098
2021,Communication,Expenditure,739
2021,Communication,Expenditure,715
2021,Communication,Expenditure,707
2021,Hospital services,Expenditure,1204
2021,Private transport supplies and services,Expenditure,1056
2021,Private transport supplies and services,Expenditure,1001
2021,Property rates and related services,Expenditure,1406
2021,Hospital services,Expenditure,1207
2021,Hospital services,Expenditure,1232
2021,Hospital services,Expenditure,1252
2021,Local authority rates and payments,Expenditure,1340
2021,Local authority rates and payments,Expenditure,1340
2021,Local authority rates and payments,Expenditure,1435
2021,Local authority rates and payments,Expenditure,1435
2021,Fruit and vegetables,Expenditure,1299
2021,Fruit and vegetables,Expenditure,1151
2021,Tools and equipment for house and garden,Expenditure,995
2021,Private transport supplies and services,Expenditure,954
2021,Private transport supplies and services,Expenditure,915
2021,Tools and equipment for house and garden,Expenditure,997
2021,Tools and equipment for house and garden,Expenditure,1002
2021,Tools and equipment for house and garden,Expenditure,978
2021,Alcoholic beverages,Expenditure,1073
